DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
209948,209948,UT,06:52:58 04-Oct-2022,Argos,2,-23.8455,151.2493,306,397,235,116,,,,,,
209948,209948,UT,07:45:02 04-Oct-2022,Argos,3,-23.8454,151.2522,140,241,81,109,,,,,,
209948,209948,UT,08:29:22 04-Oct-2022,Argos,B,-23.8451,151.2529,1062,1197,942,88,,,,,,
209948,209948,UT,08:35:26 04-Oct-2022,Argos,3,-23.8446,151.2529,227,348,147,27,,,,,,
209948,209948,UT,08:53:29 04-Oct-2022,Argos,A,-23.8460,151.2488,236,614,90,171,,,,,,
209948,209948,UT,10:08:14 04-Oct-2022,Argos,2,-23.8458,151.2522,359,3870,33,75,,,,,,
209948,209948,UT,10:33:20 04-Oct-2022,Argos,A,-23.8483,151.2495,222,572,85,109,,,,,,
209948,209948,UT,11:10:26 04-Oct-2022,Argos,3,-23.8463,151.2507,138,247,77,61,,,,,,
209948,209948,UT,11:29:14 04-Oct-2022,Argos,B,-23.8463,151.2503,443,1999,98,175,,,,,,
209948,209948,UT,11:59:56 04-Oct-2022,Argos,3,-23.8464,151.2534,165,567,48,65,,,,,,
209948,209948,UT,21:44:42 04-Oct-2022,Argos,B,-23.8503,151.2678,2551,6456,1008,100,,,,,,
209948,209948,UT,18:52:54 11-Oct-2022,Argos,0,-22.1105,152.2519,4691,22197,991,0,,,,,,
209948,209948,UT,19:00:24 11-Oct-2022,Argos,B,-22.1100,152.2524,7196,8129,6370,179,,,,,,
209948,209948,UT,20:00:03 11-Oct-2022,Argos,B,-22.1004,152.2548,15543,17036,14179,89,,,,,,
209948,209948,UT,20:25:22 11-Oct-2022,Argos,B,-22.0975,152.2543,15533,18018,13391,82,,,,,,
209948,209948,UT,19:46:03 14-Oct-2022,Argos,1,-22.1659,152.1592,1474,74390,29,80,,,,,,
209948,209948,UT,00:13:22 15-Oct-2022,Argos,B,-22.1494,152.1778,2956,3972,2199,79,,,,,,
209948,209948,UT,18:32:33 15-Oct-2022,Argos,B,-22.1716,152.1710,4660,10568,2055,78,,,,,,
209948,209948,UT,21:01:21 15-Oct-2022,Argos,B,-22.1394,152.2406,4320,10124,1843,88,,,,,,
209948,209948,UT,07:30:08 16-Oct-2022,Argos,A,-22.0495,152.4558,9397,22299,3960,138,,,,,,
209948,209948,UT,23:43:26 16-Oct-2022,Argos,B,-21.9881,152.6368,10876,22761,5196,91,,,,,,
209948,209948,UT,06:46:58 17-Oct-2022,Argos,B,-21.9722,152.7055,11785,46334,2997,101,,,,,,
209948,209948,UT,08:27:32 17-Oct-2022,Argos,B,-21.9170,152.4515,12081,44524,3277,97,,,,,,
209948,209948,UT,08:27:32 17-Oct-2022,Argos,B,-21.9158,152.4477,6056,26840,1366,80,,,,,,
209948,209948,UT,20:28:14 17-Oct-2022,Argos,B,-21.8175,152.2641,7691,15800,3743,67,,,,,,
209948,209948,UT,21:19:00 17-Oct-2022,Argos,B,-21.8160,152.2491,7756,16382,3672,68,,,,,,
209948,209948,UT,19:44:41 19-Oct-2022,Argos,A,-21.3708,151.9390,27518,403675,1875,84,,,,,,
209948,209948,UT,20:01:30 19-Oct-2022,Argos,B,-21.3635,151.9424,31630,88387,11319,85,,,,,,
209948,209948,UT,20:00:05 20-Oct-2022,Argos,B,-20.7867,151.9432,68167,119122,39007,117,,,,,,
209948,209948,UT,21:56:58 20-Oct-2022,Argos,Z,-21.3175,152.8634,167008,704994,39563,121,,,,,,
209948,209948,UT,19:45:46 21-Oct-2022,Argos,B,-21.2157,152.6992,18910,26981,13252,93,,,,,,
209948,209948,UT,20:57:40 21-Oct-2022,Argos,0,-21.4794,152.6642,22987,220062,2401,85,,,,,,
209948,209948,UT,18:48:10 24-Oct-2022,Argos,B,-21.4599,152.4139,30026,970225,929,71,,,,,,
209948,209948,UT,22:16:54 24-Oct-2022,Argos,B,-21.6193,152.3689,18582,30138,11457,71,,,,,,
209948,209948,UT,22:29:47 24-Oct-2022,Argos,B,-21.5128,152.3808,32798,51422,20918,75,,,,,,
209948,209948,UT,06:39:17 25-Oct-2022,Argos,B,-21.5676,152.3776,1813,5552,592,159,,,,,,
209948,209948,UT,07:41:23 25-Oct-2022,Argos,B,-21.6207,152.3732,1674,2406,1163,151,,,,,,
209948,209948,UT,18:18:43 25-Oct-2022,Argos,B,-21.6143,152.3759,3272,4958,2158,94,,,,,,
209948,209948,UT,19:32:22 25-Oct-2022,Argos,0,-21.6449,152.3285,3272,20130,531,179,,,,,,
209948,209948,UT,22:34:14 25-Oct-2022,Argos,B,-21.6914,152.3023,2628,8433,818,80,,,,,,
209948,209948,UT,07:00:14 26-Oct-2022,Argos,B,-21.8020,152.2305,5516,6816,4463,80,,,,,,
209948,209948,UT,19:28:40 26-Oct-2022,Argos,B,-22.0589,152.2842,1920,5465,674,142,,,,,,
209948,209948,UT,08:12:51 27-Oct-2022,Argos,B,-22.3107,152.1896,8248,15574,4367,111,,,,,,
209948,209948,UT,19:20:38 27-Oct-2022,Argos,B,-22.5374,152.1251,2034,29479,140,14,,,,,,
209948,209948,UT,07:48:04 28-Oct-2022,Argos,B,-22.7780,152.0442,3702,4197,3265,75,,,,,,
209948,209948,UT,11:23:27 28-Oct-2022,Argos,B,-22.7115,152.0585,10786,38985,2983,23,,,,,,
209948,209948,UT,11:41:10 28-Oct-2022,Argos,B,-22.8832,151.9702,4238,5849,3070,168,,,,,,
209948,209948,UT,11:59:40 28-Oct-2022,Argos,B,-22.8062,151.8885,2113,11816,377,43,,,,,,
209948,209948,UT,20:00:59 28-Oct-2022,Argos,B,-22.9282,151.8402,3625,4954,2652,51,,,,,,
209948,209948,UT,20:00:59 28-Oct-2022,Argos,B,-22.9232,151.8408,3075,4418,2139,78,,,,,,
209948,209948,UT,20:00:59 28-Oct-2022,Argos,B,-22.9352,151.8582,3815,6802,2139,44,,,,,,
209948,209948,UT,20:41:44 28-Oct-2022,Argos,B,-22.8898,151.8570,3975,5636,2803,6,,,,,,
209948,209948,UT,23:03:19 28-Oct-2022,Argos,2,-22.9865,151.8632,254,373,171,107,,,,,,
209948,209948,UT,23:10:23 28-Oct-2022,Argos,A,-22.9876,151.8510,921,1164,728,52,,,,,,
209948,209948,UT,23:21:24 28-Oct-2022,Argos,B,-22.9923,151.8557,1475,1639,1326,87,,,,,,
209948,209948,UT,08:22:21 29-Oct-2022,Argos,B,-23.1773,151.8259,5310,8182,3446,70,,,,,,
209948,209948,UT,08:40:22 29-Oct-2022,Argos,B,-23.1785,151.8239,5309,8595,3278,107,,,,,,
209948,209948,UT,23:43:45 29-Oct-2022,Argos,B,-23.4711,151.7885,5609,7251,4337,10,,,,,,
