DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
209948,209948,0.500000,UT,00:00:00 04-Oct-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 25-Oct-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 31-Oct-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 10-Nov-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 19-Nov-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 20-Nov-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 28-Nov-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 29-Nov-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 01-Dec-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 15-Dec-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 20-Dec-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 26-Dec-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 27-Dec-2022,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 06-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 09-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 10-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 11-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 16-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 23-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 26-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 27-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 29-Jan-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 02-Feb-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 21-Feb-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 23-Feb-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 26-Feb-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 08-Mar-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 28-Mar-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 01-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 02-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 08-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 17-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 22-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 23-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 25-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 28-Apr-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 10-May-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 18-May-2023,,,,0.000000,0.000000,Status,,,
209948,209948,0.500000,UT,00:00:00 19-May-2023,,,,0.000000,0.000000,Status,,,
