DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209122,209122,UT,Strong,21-Feb-2021,20:29:46,21-Feb-2021,20:28:21
209122,209122,UT,Strong,26-Oct-2022,21:15:32,26-Oct-2022,20:45:06
