DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
209122,209122,UT,DS,2,0,0,177,177,17:57:41 21-Feb-2021,SR,,,,,,,,401650000,-137
209122,209122,UT,DS,12,3,0,,,19:42:53 21-Feb-2021,SR,0,-29.0529,167.9804,-29.0529,167.9804,56,,401677658,-121
209122,209122,UT,DS,5,0,0,91,90,20:11:50 21-Feb-2021,NP,3,-29.0403,167.9440,-29.0403,167.9440,56,,401677709,-124
209122,209122,UT,DS,6,1,0,,,20:15:52 21-Feb-2021,NK,3,-29.0383,167.9440,-29.0383,167.9440,56,,401677693,-117
209122,209122,UT,DS,7,1,0,,,20:24:31 21-Feb-2021,MA,3,-29.0386,167.9481,-29.0386,167.9481,56,,401677693,-117
209122,209122,UT,DS,4,0,0,89,89,21:26:57 21-Feb-2021,NN,3,-29.0394,167.9447,-29.0394,167.9447,68,,401677693,-132
209122,209122,UT,DS,3,0,0,90,90,22:07:29 21-Feb-2021,MA,A,-29.0361,167.9447,-29.0361,167.9447,8,,401677693,-123
209122,209122,UT,DS,5,0,0,90,90,23:04:35 21-Feb-2021,NN,3,-29.0383,167.9446,-29.0383,167.9446,68,,401677692,-124
209122,209122,UT,DS,1,0,1,,,09:00:52 03-Mar-2021,MA,,,,,,,,401650000,-120
209122,209122,UT,DS,1,0,0,,,10:57:18 04-Mar-2021,MC,,,,,,,,401650000,-128
209122,209122,UT,DS,1,0,0,,,11:12:43 04-Mar-2021,NN,,,,,,,,401650000,-125
209122,209122,UT,DS,3,0,0,57,40,20:10:34 05-Mar-2021,NK,A,-28.9879,168.1205,-28.9879,168.1205,,,401677705,-131
209122,209122,UT,DS,3,0,1,54,38,11:23:50 07-Mar-2021,MC,A,-28.8728,168.0685,-28.8728,168.0685,,,401677694,-125
209122,209122,UT,DS,1,0,1,,,18:29:27 11-Mar-2021,NP,,,,,,,,401650000,-136
