DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
209122,209122,UT,1.00b,81,302,65,2,594,,,,,15,17:57:41 21-Feb-2021,11:01:25 19-Jan-2023,697,17:57:41 21-Feb-2021,00:00:00 05-Jan-2023,682,,,00:00:00 26-Feb-2021
