DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
239051,239051,0.500000,UT,,,06:01:51 11-Aug-2023,,B,-23.8260,151.2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,7311
239051,239051,0.500000,UT,,,06:04:48 11-Aug-2023,,B,-23.8260,151.2433,,,,,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,06:10:46 11-Aug-2023,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,06:13:48 11-Aug-2023,,,,,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,1.00b,,06:54:31 11-Aug-2023,,A,-23.8258,151.2431,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,06:56:01 11-Aug-2023,,A,-23.8258,151.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,7311
239051,239051,0.500000,UT,,,07:00:38 11-Aug-2023,,A,-23.8258,151.2431,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:36:44 11-Aug-2023,,3,-23.8267,151.2435,,,,,,,,,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,1.00b,,07:41:17 11-Aug-2023,,3,-23.8267,151.2435,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:42:49 11-Aug-2023,,3,-23.8267,151.2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,7311
239051,239051,0.500000,UT,,07:45:15 11-Aug-2023,07:44:19 11-Aug-2023,-55,3,-23.8267,151.2435,CRC,,,,941,3.200,,,18.35,,,,,,,,,,,,,,255,1,,0,,,,,,,0,,,1,177,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:45:46 11-Aug-2023,,3,-23.8267,151.2435,,,,,,,,,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:47:16 11-Aug-2023,,3,-23.8267,151.2435,,,,,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:48:44 11-Aug-2023,,3,-23.8276,151.2434,,,,,,3.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,1.00b,,07:50:14 11-Aug-2023,,3,-23.8276,151.2434,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:51:43 11-Aug-2023,,3,-23.8276,151.2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,7311
239051,239051,0.500000,UT,,,07:53:13 11-Aug-2023,,3,-23.8276,151.2434,,,,,,,,,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:54:47 11-Aug-2023,,3,-23.8276,151.2434,,,,,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,07:56:17 11-Aug-2023,,3,-23.8276,151.2434,,,,,,3.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,1.00b,,07:57:46 11-Aug-2023,,3,-23.8276,151.2434,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,08:35:16 11-Aug-2023,,3,-23.8262,151.2417,,,,,,3.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,1.00b,,08:36:42 11-Aug-2023,,3,-23.8262,151.2417,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,08:38:12 11-Aug-2023,,3,-23.8262,151.2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,7311
239051,239051,0.500000,UT,,,08:39:46 11-Aug-2023,,3,-23.8262,151.2417,,,,,,,,,16.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,08:41:16 11-Aug-2023,,3,-23.8262,151.2417,,,,,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,12:43:49 06-Sep-2023,,3,-22.2758,166.4403,,,,,,,,,21.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,12:45:16 06-Sep-2023,,3,-22.2758,166.4403,,,,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,1.00b,,12:48:17 06-Sep-2023,,3,-22.2758,166.4403,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,
239051,239051,0.500000,UT,,,12:49:47 06-Sep-2023,,3,-22.2758,166.4403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,05:00:00 13-Jan-2023,,,7311
