DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
209943,209943,UT,DS,1,0,0,,,05:31:53 26-Aug-2021,SR,,,,,,,,401650000,-140
209943,209943,UT,DS,1,0,0,,,19:59:40 29-Aug-2021,NP,,,,,,,,401650000,-128
209943,209943,UT,DS,1,0,1,,,11:38:04 30-Aug-2021,MB,,,,,,,,401650000,-135
209943,209943,UT,DS,2,0,2,16,16,21:32:10 30-Aug-2021,MA,,,,,,,,401650000,-122
209943,209943,UT,DS,1,0,1,,,21:32:26 30-Aug-2021,NP,,,,,,,,401650000,-127
209943,209943,UT,DS,1,0,0,,,22:04:55 30-Aug-2021,MC,,,,,,,,401650000,-124
209943,209943,UT,DS,1,0,0,,,22:04:55 30-Aug-2021,NK,,,,,,,,401650000,-129
209943,209943,UT,DS,1,0,0,,,06:15:17 31-Aug-2021,SR,,,,,,,,401650000,-131
209943,209943,UT,DS,1,0,0,,,08:27:31 31-Aug-2021,NP,,,,,,,,401650000,-136
209943,209943,UT,DS,1,0,1,,,19:38:50 31-Aug-2021,NP,,,,,,,,401650000,-129
209943,209943,UT,DS,2,0,1,295,295,19:57:28 31-Aug-2021,NK,,,,,,,,401650000,-127
209943,209943,UT,DS,2,0,0,127,127,07:21:22 01-Sep-2021,SR,,,,,,,,401650000,-130
209943,209943,UT,DS,1,0,0,,,07:21:22 01-Sep-2021,A1,,,,,,,,401650000,-131
209943,209943,UT,DS,2,0,1,154,154,19:34:17 01-Sep-2021,NK,B,-22.6115,152.7685,-22.6115,152.7685,6,,401677838,-132
209943,209943,UT,DS,5,0,2,190,89,19:43:19 01-Sep-2021,SR,3,-22.6112,152.7717,-22.6112,152.7717,50,,401677835,-128
209943,209943,UT,DS,3,0,0,86,41,20:16:12 02-Sep-2021,A1,A,-22.5147,152.8896,,,,,401677833,-125
209943,209943,UT,DS,1,0,1,,,20:35:10 02-Sep-2021,MA,B,-22.5148,152.8894,-22.5148,152.8894,6,,401677836,-130
209943,209943,UT,DS,1,0,0,,,20:43:36 02-Sep-2021,NK,B,-22.5145,152.8898,-22.5145,152.8898,6,,401677835,-132
209943,209943,UT,DS,1,0,0,,,21:02:16 02-Sep-2021,NP,B,-22.5141,152.8904,-22.5141,152.8904,6,,401677837,-130
209943,209943,UT,DS,1,0,0,,,06:22:03 03-Sep-2021,SR,B,-22.4863,152.9122,-22.4863,152.9122,8,,401677832,-131
209943,209943,UT,DS,1,0,0,,,07:59:03 03-Sep-2021,SR,B,-22.4862,152.9053,-22.4862,152.9053,8,,401677834,-124
209943,209943,UT,DS,1,0,0,,,08:34:48 05-Sep-2021,SR,,,,,,,,401650000,-132
209943,209943,UT,DS,3,0,0,141,75,20:07:58 06-Sep-2021,NP,A,-22.0021,152.7991,-22.0021,152.7991,,,401677835,-128
209943,209943,UT,DS,1,0,0,,,07:31:22 07-Sep-2021,SR,B,-21.9742,152.7976,-21.9742,152.7976,8,,401677842,-129
209943,209943,UT,DS,3,0,1,129,114,20:22:06 07-Sep-2021,NK,A,-22.2019,152.8634,-22.2019,152.8634,,,401677835,-124
209943,209943,UT,DS,2,0,1,114,114,20:23:14 07-Sep-2021,MA,B,-22.1721,152.8069,-22.1721,152.8069,,,401677849,-127
209943,209943,UT,DS,1,0,0,,,10:10:07 08-Sep-2021,NP,B,-22.2481,152.8716,-22.2481,152.8716,,,401677834,-130
209943,209943,UT,DS,1,0,0,,,18:45:51 08-Sep-2021,A1,B,-22.2706,152.8907,-22.2706,152.8907,8,,401677830,-129
209943,209943,UT,DS,1,0,0,,,20:09:30 08-Sep-2021,MA,B,-22.2983,152.8515,-22.2983,152.8515,7,,401677855,-129
209943,209943,UT,DS,1,0,1,,,20:18:39 08-Sep-2021,A1,B,-22.2840,152.8056,-22.2840,152.8056,6,,401677867,-136
209943,209943,UT,DS,2,0,1,448,448,20:06:32 09-Sep-2021,A1,B,-22.4093,152.5307,-22.4093,152.5307,,,401677823,-131
209943,209943,UT,DS,3,0,0,19,18,20:39:38 09-Sep-2021,SR,A,-22.5553,152.6196,-22.5553,152.6196,6,,401677839,-130
209943,209943,UT,DS,3,0,0,207,183,19:51:48 10-Sep-2021,A1,A,-22.6562,152.4434,-22.6562,152.4434,,,401677838,-125
209943,209943,UT,DS,1,0,1,,,19:56:12 12-Sep-2021,NK,,,,,,,,401650000,-126
209943,209943,UT,DS,3,0,1,16,16,18:31:06 13-Sep-2021,SR,A,-22.8127,152.7838,-22.8127,152.7838,,,401677815,-132
209943,209943,UT,DS,9,2,0,,,19:31:29 13-Sep-2021,NK,1,-22.8803,152.7642,-22.8803,152.7642,57,,401677833,-129
209943,209943,UT,DS,14,6,1,,,20:07:45 13-Sep-2021,SR,2,-22.8709,152.7706,-22.8709,152.7706,57,,401677835,-123
209943,209943,UT,DS,6,0,0,17,15,20:05:10 13-Sep-2021,MA,0,-22.8801,152.7548,-22.8801,152.7548,58,,401677831,-126
209943,209943,UT,DS,5,0,0,124,17,20:22:46 13-Sep-2021,NP,1,-22.8761,152.7732,-22.8761,152.7732,46,,401677836,-131
209943,209943,UT,DS,4,0,0,32,15,20:39:27 13-Sep-2021,A1,1,-22.8794,152.7695,-22.8794,152.7695,56,,401677837,-133
209943,209943,UT,DS,2,0,0,175,175,21:07:42 13-Sep-2021,NK,B,-22.8766,152.7741,-22.8766,152.7741,6,,401677839,-128
209943,209943,UT,DS,3,0,2,42,24,21:49:35 13-Sep-2021,MA,A,-22.9235,152.7858,-22.9235,152.7858,8,,401677832,-131
209943,209943,UT,DS,3,0,1,52,41,22:09:37 13-Sep-2021,NP,A,-22.9121,152.7858,-22.9121,152.7858,6,,401677820,-132
209943,209943,UT,DS,7,0,2,73,16,22:13:51 13-Sep-2021,MC,2,-22.8766,152.7755,-22.8766,152.7755,56,,401677835,-119
209943,209943,UT,DS,4,0,1,64,35,19:38:30 14-Sep-2021,SR,0,-22.6200,152.5784,-22.6200,152.5784,40,,401677845,-126
