DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
209943,209943,UT,19:34:17 01-Sep-2021,Argos,B,-22.6115,152.7685,,,,,,,,,,
209943,209943,UT,19:43:19 01-Sep-2021,Argos,3,-22.6112,152.7717,248,1463,41,74,,,,,,
209943,209943,UT,20:16:12 02-Sep-2021,Argos,A,-22.5147,152.8896,301,1516,59,86,,,,,,
209943,209943,UT,20:35:10 02-Sep-2021,Argos,B,-22.5148,152.8894,1396,1647,1182,89,,,,,,
209943,209943,UT,20:43:36 02-Sep-2021,Argos,B,-22.5145,152.8898,1166,1330,1022,88,,,,,,
209943,209943,UT,21:02:16 02-Sep-2021,Argos,B,-22.5141,152.8904,1488,1656,1337,88,,,,,,
209943,209943,UT,06:22:03 03-Sep-2021,Argos,B,-22.4863,152.9122,2770,4980,1540,111,,,,,,
209943,209943,UT,07:59:03 03-Sep-2021,Argos,B,-22.4862,152.9053,2971,4949,1783,115,,,,,,
209943,209943,UT,20:07:58 06-Sep-2021,Argos,A,-22.0021,152.7991,488,2717,87,135,,,,,,
209943,209943,UT,07:31:22 07-Sep-2021,Argos,B,-21.9742,152.7976,10272,11123,9486,100,,,,,,
209943,209943,UT,20:22:06 07-Sep-2021,Argos,A,-22.2019,152.8634,635,737,547,12,,,,,,
209943,209943,UT,20:23:14 07-Sep-2021,Argos,B,-22.1721,152.8069,5873,73354,470,98,,,,,,
209943,209943,UT,10:10:07 08-Sep-2021,Argos,B,-22.2481,152.8716,11550,28645,4657,64,,,,,,
209943,209943,UT,18:45:51 08-Sep-2021,Argos,B,-22.2706,152.8907,5886,7233,4789,103,,,,,,
209943,209943,UT,20:09:30 08-Sep-2021,Argos,B,-22.2983,152.8515,3978,11518,1374,122,,,,,,
209943,209943,UT,20:18:39 08-Sep-2021,Argos,B,-22.2840,152.8056,4175,8006,2176,143,,,,,,
209943,209943,UT,20:06:32 09-Sep-2021,Argos,B,-22.4093,152.5307,4757,218426,103,145,,,,,,
209943,209943,UT,20:39:38 09-Sep-2021,Argos,A,-22.5553,152.6196,10530,26903,4121,129,,,,,,
209943,209943,UT,19:51:48 10-Sep-2021,Argos,A,-22.6562,152.4434,6652,90294,490,73,,,,,,
209943,209943,UT,18:31:06 13-Sep-2021,Argos,A,-22.8127,152.7838,52584,100608,27483,166,,,,,,
209943,209943,UT,19:31:29 13-Sep-2021,Argos,1,-22.8803,152.7642,912,3536,235,22,,,,,,
209943,209943,UT,20:05:10 13-Sep-2021,Argos,0,-22.8801,152.7548,2781,6435,1202,63,,,,,,
209943,209943,UT,20:07:45 13-Sep-2021,Argos,2,-22.8709,152.7706,274,1901,39,78,,,,,,
209943,209943,UT,20:22:46 13-Sep-2021,Argos,1,-22.8761,152.7732,821,2367,285,97,,,,,,
209943,209943,UT,20:39:27 13-Sep-2021,Argos,1,-22.8794,152.7695,954,3355,271,93,,,,,,
209943,209943,UT,21:07:42 13-Sep-2021,Argos,B,-22.8766,152.7741,885,3916,200,116,,,,,,
209943,209943,UT,21:49:35 13-Sep-2021,Argos,A,-22.9235,152.7858,2941,3270,2645,113,,,,,,
209943,209943,UT,22:09:37 13-Sep-2021,Argos,A,-22.9121,152.7858,1646,5057,535,145,,,,,,
209943,209943,UT,22:13:51 13-Sep-2021,Argos,2,-22.8766,152.7755,296,669,131,80,,,,,,
209943,209943,UT,19:38:30 14-Sep-2021,Argos,0,-22.6200,152.5784,2824,14963,533,64,,,,,,Lat > 4 deviations from mean
209943,209943,UT,11:54:34 15-Sep-2021,Argos,B,-23.0777,152.6116,44196,54254,36002,42,,,,,,
209943,209943,UT,20:05:04 15-Sep-2021,Argos,B,-22.9709,152.6770,10629,62841,1797,43,,,,,,
209943,209943,UT,20:17:54 15-Sep-2021,Argos,A,-22.9599,152.6729,325,1421,74,129,,,,,,
209943,209943,UT,21:41:55 15-Sep-2021,Argos,1,-22.9834,152.6607,632,1976,202,63,,,,,,
209943,209943,UT,23:16:13 15-Sep-2021,Argos,B,-23.0154,152.6576,4808,5259,4395,86,,,,,,
209943,209943,UT,19:52:40 16-Sep-2021,Argos,B,-23.3766,152.6297,8800,335635,230,120,,,,,,
209943,209943,UT,21:33:31 16-Sep-2021,Argos,B,-23.4046,152.6270,2971,10559,835,118,,,,,,
209943,209943,UT,21:33:31 16-Sep-2021,Argos,B,-23.3841,152.6086,2824,5776,1380,124,,,,,,
209943,209943,UT,20:18:57 17-Sep-2021,Argos,A,-23.7255,152.3851,842,7771,91,4,,,,,,
209943,209943,UT,11:31:04 22-Sep-2021,Argos,B,-23.7899,152.8055,6750,311639,146,22,,,,,,
209943,209943,UT,19:58:59 22-Sep-2021,Argos,B,-23.9274,152.7595,6543,424669,100,65,,,,,,
209943,209943,UT,20:17:37 22-Sep-2021,Argos,B,-23.9168,152.7938,680,3663,126,29,,,,,,
209943,209943,UT,20:19:35 22-Sep-2021,Argos,B,-23.9141,152.7949,747,2809,198,28,,,,,,
209943,209943,UT,20:29:10 22-Sep-2021,Argos,B,-23.9185,152.7897,4055,17867,920,70,,,,,,
209943,209943,UT,20:44:24 22-Sep-2021,Argos,B,-23.9061,152.7963,1411,41655,47,81,,,,,,
209943,209943,UT,22:02:06 22-Sep-2021,Argos,B,-23.9180,152.8240,1968,4035,960,85,,,,,,
209943,209943,UT,22:02:06 22-Sep-2021,Argos,B,-23.9224,152.8106,2383,5506,1031,73,,,,,,
209943,209943,UT,22:19:38 22-Sep-2021,Argos,B,-23.8928,152.7563,1374,14427,130,50,,,,,,
209943,209943,UT,22:23:51 22-Sep-2021,Argos,B,-23.8930,152.7570,1403,8136,241,50,,,,,,
209943,209943,UT,22:43:20 22-Sep-2021,Argos,B,-23.8917,152.7569,1518,4555,505,51,,,,,,
209943,209943,UT,07:32:17 23-Sep-2021,Argos,A,-23.8275,152.7569,527,5364,51,82,,,,,,
209943,209943,UT,08:04:14 23-Sep-2021,Argos,B,-23.8232,152.7594,749,9041,62,77,,,,,,
209943,209943,UT,10:47:24 23-Sep-2021,Argos,B,-23.8240,152.7724,1820,2203,1503,91,,,,,,
209943,209943,UT,10:47:24 23-Sep-2021,Argos,B,-23.8135,152.7805,1798,2714,1190,82,,,,,,
209943,209943,UT,07:48:42 24-Sep-2021,Argos,B,-23.8159,152.7453,3947,8562,1819,137,,,,,,
209943,209943,UT,19:31:55 24-Sep-2021,Argos,B,-23.7300,152.6557,5275,12458,2233,48,,,,,,
209943,209943,UT,19:32:11 24-Sep-2021,Argos,2,-23.6115,152.6809,385,895,165,92,,,,,,
209943,209943,UT,20:04:44 24-Sep-2021,Argos,B,-23.6092,152.6827,5214,5677,4788,90,,,,,,
209943,209943,UT,06:01:38 25-Sep-2021,Argos,B,-23.5290,152.7218,16988,30247,9541,97,,,,,,
209943,209943,UT,06:34:33 25-Sep-2021,Argos,A,-23.4815,152.6288,363,1549,85,174,,,,,,
209943,209943,UT,10:11:21 25-Sep-2021,Argos,B,-23.3970,152.4914,10060,14755,6858,75,,,,,,
209943,209943,UT,10:11:21 25-Sep-2021,Argos,B,-23.3990,152.4942,7043,10466,4738,73,,,,,,
209943,209943,UT,18:53:24 25-Sep-2021,Argos,B,-23.1494,152.1358,10365,14900,7209,105,,,,,,
209943,209943,UT,19:19:02 25-Sep-2021,Argos,B,-23.3816,152.6057,1473,23416,92,66,,,,,,
209943,209943,UT,19:27:25 25-Sep-2021,Argos,1,-23.3653,152.6243,530,932,301,12,,,,,,
209943,209943,UT,19:49:39 25-Sep-2021,Argos,A,-23.3604,152.6170,230,433,122,6,,,,,,
209943,209943,UT,07:19:48 26-Sep-2021,Argos,B,-23.2756,152.6382,9965,27044,3671,101,,,,,,
209943,209943,UT,07:46:29 26-Sep-2021,Argos,B,-23.1854,152.4837,4051,64312,255,82,,,,,,
209943,209943,UT,07:51:18 26-Sep-2021,Argos,B,-23.1842,152.4770,6651,55301,799,82,,,,,,
209943,209943,UT,12:26:10 26-Sep-2021,Argos,B,-23.0513,152.3723,2988,5012,1781,83,,,,,,
