DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
175018,175018,UT,07:15:55 13-Dec-2018,Argos,3,-20.2510,148.9484,119,146,97,93,,,,,,
175018,175018,UT,07:15:55 13-Dec-2018,Argos,3,-20.2510,148.9484,119,146,97,93,,,,,,
175018,175018,UT,07:18:19 13-Dec-2018,Argos,3,-20.2508,148.9480,123,204,73,80,,,,,,
175018,175018,UT,19:47:49 19-Dec-2018,Argos,B,-20.0379,148.9869,9171,647904,129,99,,,,,,
175018,175018,UT,22:53:50 19-Dec-2018,Argos,A,-20.0694,149.0156,826,11954,57,109,,,,,,
175018,175018,UT,23:01:12 19-Dec-2018,Argos,B,-20.0360,148.9776,6358,18856,2143,104,,,,,,
175018,175018,UT,08:41:27 20-Dec-2018,Argos,B,-20.0194,148.9394,3698,4279,3194,64,,,,,,
175018,175018,UT,10:13:39 20-Dec-2018,Argos,B,-19.9940,148.9379,3320,5726,1924,83,,,,,,
175018,175018,UT,11:03:19 23-Dec-2018,Argos,B,-20.2457,148.8534,6108,40238,927,132,,,,,,
175018,175018,UT,22:00:29 10-Jan-2019,Argos,B,-20.3671,149.0953,36669,573249,2345,95,,,,,,
175018,175018,UT,23:38:37 10-Jan-2019,Argos,B,-20.3564,149.0221,10519,30064,3680,96,,,,,,
175018,175018,UT,09:18:47 11-Jan-2019,Argos,B,-20.3770,149.0250,2541,52019,124,29,,,,,,
175018,175018,UT,19:09:06 15-Jan-2019,Argos,B,-20.3343,148.8743,4321,76842,243,36,,,,,,
175018,175018,UT,07:21:19 16-Jan-2019,Argos,B,-20.3045,148.7988,4704,7237,3056,17,,,,,,
175018,175018,UT,07:51:36 16-Jan-2019,Argos,B,-20.2824,148.8043,6743,12152,3741,75,,,,,,
175018,175018,UT,18:36:27 16-Jan-2019,Argos,B,-20.0287,148.5746,6088,7964,4654,85,,,,,,
175018,175018,UT,11:06:48 17-Jan-2019,Argos,B,-19.7163,148.2291,10201,13182,7893,89,,,,,,
175018,175018,UT,19:35:21 17-Jan-2019,Argos,B,-20.2803,148.6576,12853,41328,3997,85,,,,,,
175018,175018,UT,07:30:33 20-Jan-2019,Argos,A,-20.1926,148.8833,699,2255,216,69,,,,,,
175018,175018,UT,18:50:18 10-Feb-2019,Argos,3,-20.3162,148.9921,136,305,60,93,,,,,,
175018,175018,UT,09:42:35 11-Feb-2019,Argos,B,-20.3336,148.9872,3675,7106,1900,103,,,,,,
175018,175018,UT,09:42:35 11-Feb-2019,Argos,B,-20.3261,148.9653,3097,5475,1751,105,,,,,,
175018,175018,UT,22:14:12 13-Feb-2019,Argos,B,-20.2548,148.7884,5749,26569,1244,138,,,,,,
175018,175018,UT,10:53:56 14-Feb-2019,Argos,B,-20.3186,148.8483,10449,34395,3174,125,,,,,,
