Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,132353,7,SR,B,1,27-Feb-2015,19:53:36,-24.7717,153.0739,,401677397,-127,8,0,27-Feb-2015,19:53:36,-24.7717,153.0739,,3244,5257,2001,47,,,12,129,217,47,77,138,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,2,27-Feb-2015,21:26:54,-24.7988,153.0712,,401677390,-136,8,0,27-Feb-2015,21:25:53,-24.7988,153.0712,124,1916,18406,199,104,,,8,113,217,51,78,126,191,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,2,27-Feb-2015,21:26:54,-24.7988,153.0712,,401677390,-136,8,0,27-Feb-2015,21:27:57,-24.7988,153.0712,124,1916,18406,199,104,,,12,115,217,49,75,126,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,1,3,28-Feb-2015,08:35:45,-24.6445,153.1349,,401677401,-128,58,0,28-Feb-2015,08:33:34,-24.6445,153.1349,312,543,1313,224,47,,,13,123,217,50,80,138,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,1,3,28-Feb-2015,08:35:45,-24.6445,153.1349,,401677401,-128,58,0,28-Feb-2015,08:34:23,-24.6445,153.1349,312,543,1313,224,47,,,13,107,216,63,76,130,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,1,3,28-Feb-2015,08:35:45,-24.6445,153.1349,,401677401,-128,58,0,28-Feb-2015,08:35:11,-24.6445,153.1349,312,543,1313,224,47,,,13,89,215,73,68,192,150,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,1,3,28-Feb-2015,08:35:45,-24.6445,153.1349,,401677401,-128,58,0,28-Feb-2015,08:36:56,-24.6445,153.1349,312,543,1313,224,47,,,13,80,187,130,196,104,7,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,1,3,28-Feb-2015,08:35:45,-24.6445,153.1349,,401677401,-128,58,0,28-Feb-2015,08:38:46,-24.6445,153.1349,312,543,1313,224,47,,,13,109,216,58,73,126,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,B,4,28-Feb-2015,08:44:40,-24.7423,153.1051,,401677439,-130,8,0,28-Feb-2015,08:44:40,-24.7423,153.1051,,3607,6791,1915,99,,,13,103,213,92,63,130,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,0,5,28-Feb-2015,19:18:06,-24.6582,153.1049,,401677398,-127,48,0,28-Feb-2015,19:15:11,-24.6582,153.1049,561,1545,5252,454,129,,,13,99,216,61,80,126,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,0,5,28-Feb-2015,19:18:06,-24.6582,153.1049,,401677398,-127,48,0,28-Feb-2015,19:15:58,-24.6582,153.1049,561,1545,5252,454,129,,,13,96,115,66,0,250,126,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,0,5,28-Feb-2015,19:18:06,-24.6582,153.1049,,401677398,-127,48,0,28-Feb-2015,19:16:44,-24.6582,153.1049,561,1545,5252,454,129,,,13,122,213,99,65,2,238,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,0,5,28-Feb-2015,19:18:06,-24.6582,153.1049,,401677398,-127,48,0,28-Feb-2015,19:24:32,-24.6582,153.1049,561,1545,5252,454,129,,,13,124,212,101,59,138,158,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,A,6,28-Feb-2015,19:58:29,-24.6556,153.1158,,401677398,-136,8,0,28-Feb-2015,19:55:47,-24.6556,153.1158,279,2013,13962,290,107,,,13,124,213,83,44,138,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,A,6,28-Feb-2015,19:58:29,-24.6556,153.1158,,401677398,-136,8,0,28-Feb-2015,19:59:16,-24.6556,153.1158,279,2013,13962,290,107,,,13,117,213,83,70,134,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,A,6,28-Feb-2015,19:58:29,-24.6556,153.1158,,401677398,-136,8,0,28-Feb-2015,20:00:26,-24.6556,153.1158,279,2013,13962,290,107,,,13,128,216,44,72,134,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,7,28-Feb-2015,20:54:50,-24.6700,153.1319,,401677395,-130,8,0,28-Feb-2015,20:53:07,-24.6700,153.1319,207,1284,13096,126,73,,,13,122,212,96,70,138,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,7,28-Feb-2015,20:54:50,-24.6700,153.1319,,401677395,-130,8,0,28-Feb-2015,20:56:34,-24.6700,153.1319,207,1284,13096,126,73,,,13,111,215,49,78,126,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,8,01-Mar-2015,06:24:05,-24.7560,153.1711,,401677383,-138,8,0,01-Mar-2015,06:23:41,-24.7560,153.1711,48,2085,9996,434,112,,,13,117,217,47,76,126,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,8,01-Mar-2015,06:24:05,-24.7560,153.1711,,401677383,-138,8,0,01-Mar-2015,06:24:29,-24.7560,153.1711,48,2085,9996,434,112,,,13,110,216,52,78,126,191,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,B,9,01-Mar-2015,06:41:34,-24.7366,153.1194,,401677406,-134,,0,01-Mar-2015,06:40:27,-24.7366,153.1194,135,1129,13736,92,88,,,13,108,216,54,77,126,191,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,B,9,01-Mar-2015,06:41:34,-24.7366,153.1194,,401677406,-134,,0,01-Mar-2015,06:42:42,-24.7366,153.1194,135,1129,13736,92,88,,,13,105,216,56,78,126,191,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NN,B,10,01-Mar-2015,06:55:22,-24.7371,153.1262,,401677400,-133,7,0,01-Mar-2015,06:55:23,-24.7371,153.1262,,2660,10368,682,111,,,13,87,215,74,60,126,191,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,11,01-Mar-2015,08:06:54,-24.7180,153.0497,,401677399,-132,8,0,01-Mar-2015,08:03:11,-24.7180,153.0497,446,1279,17814,91,163,,,13,118,214,76,73,142,193,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,11,01-Mar-2015,08:06:54,-24.7180,153.0497,,401677399,-132,8,0,01-Mar-2015,08:10:37,-24.7180,153.0497,446,1279,17814,91,163,,,13,114,214,78,57,142,192,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,B,12,01-Mar-2015,08:20:42,-24.7434,153.1237,,401677393,-134,8,0,01-Mar-2015,08:20:42,-24.7434,153.1237,,2955,8462,1032,107,,,13,88,214,75,73,130,195,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NN,B,13,01-Mar-2015,19:59:19,-24.7868,153.1556,,401677410,-136,8,0,01-Mar-2015,19:58:57,-24.7868,153.1556,44,2015,3833,1058,8,,,13,111,217,55,79,130,191,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NN,B,13,01-Mar-2015,19:59:19,-24.7868,153.1556,,401677410,-136,8,0,01-Mar-2015,19:59:41,-24.7868,153.1556,44,2015,3833,1058,8,,,13,117,217,55,76,130,190,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,A,14,01-Mar-2015,20:28:02,-24.8116,153.1262,,401677397,-127,,0,01-Mar-2015,20:22:13,-24.8116,153.1262,630,281,724,109,115,,,13,119,213,98,62,130,192,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,A,14,01-Mar-2015,20:28:02,-24.8116,153.1262,,401677397,-127,,0,01-Mar-2015,20:29:09,-24.8116,153.1262,630,281,724,109,115,,,13,110,216,60,77,130,193,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,A,14,01-Mar-2015,20:28:02,-24.8116,153.1262,,401677397,-127,,0,01-Mar-2015,20:32:43,-24.8116,153.1262,630,281,724,109,115,,,13,123,217,47,76,130,193,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NN,B,15,02-Mar-2015,06:44:11,-24.8292,153.1058,,401677405,-131,8,0,02-Mar-2015,06:44:12,-24.8292,153.1058,,3397,3775,3056,91,,,13,85,215,76,73,130,192,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,16,02-Mar-2015,07:40:04,-24.7325,153.1508,,401677396,-133,8,0,02-Mar-2015,07:39:30,-24.7325,153.1508,69,5375,14500,1992,102,,,13,100,216,58,82,206,244,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,SR,B,16,02-Mar-2015,07:40:04,-24.7325,153.1508,,401677396,-133,8,0,02-Mar-2015,07:40:39,-24.7325,153.1508,69,5375,14500,1992,102,,,13,102,215,65,79,130,192,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,B,17,02-Mar-2015,17:28:07,-24.5246,153.1467,,401677426,-129,8,0,02-Mar-2015,17:28:07,-24.5246,153.1467,,12249,22955,6535,121,,,14,82,210,77,59,134,188,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NN,B,18,02-Mar-2015,18:12:22,-24.6446,153.2582,,401677400,-130,8,0,02-Mar-2015,18:02:27,-24.6446,153.2582,596,8957,45339,1769,38,,,14,100,214,73,58,138,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NN,B,18,02-Mar-2015,18:12:22,-24.6446,153.2582,,401677400,-130,8,0,02-Mar-2015,18:12:23,-24.6446,153.2582,596,8957,45339,1769,38,,,14,114,214,71,70,142,188,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,1,19,02-Mar-2015,19:08:45,-24.6733,153.2014,,401677395,-124,58,0,02-Mar-2015,19:02:56,-24.6733,153.2014,398,1152,2057,645,156,,,14,117,215,61,81,142,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,132353,7,NK,1,19,02-Mar-2015,19:08:45,-24.6733,153.2014,,401677395,-124,58,0,02-Mar-2015,19:07:52,-24.6733,153.2014,398,1152,2057,645,156,,,14,113,73,170,212,35,42,,,,,,,,,,,,,,,,,,,,,,,,,
