DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
132353,132353,SPOT,19:53:36 27-Feb-2015,Argos,B,-24.7717,153.0739,3244,5257,2001,47,,,,,,
132353,132353,SPOT,21:26:54 27-Feb-2015,Argos,B,-24.7988,153.0712,1916,18406,199,104,,,,,,
132353,132353,SPOT,08:35:45 28-Feb-2015,Argos,1,-24.6445,153.1349,543,1313,224,47,,,,,,
132353,132353,SPOT,08:44:40 28-Feb-2015,Argos,B,-24.7423,153.1051,3607,6791,1915,99,,,,,,
132353,132353,SPOT,19:18:06 28-Feb-2015,Argos,0,-24.6582,153.1049,1545,5252,454,129,,,,,,
132353,132353,SPOT,19:58:29 28-Feb-2015,Argos,A,-24.6556,153.1158,2013,13962,290,107,,,,,,
132353,132353,SPOT,20:54:50 28-Feb-2015,Argos,B,-24.6700,153.1319,1284,13096,126,73,,,,,,
132353,132353,SPOT,06:24:05 01-Mar-2015,Argos,B,-24.7560,153.1711,2085,9996,434,112,,,,,,
132353,132353,SPOT,06:41:34 01-Mar-2015,Argos,B,-24.7366,153.1194,1129,13736,92,88,,,,,,
132353,132353,SPOT,06:55:22 01-Mar-2015,Argos,B,-24.7371,153.1262,2660,10368,682,111,,,,,,
132353,132353,SPOT,08:06:54 01-Mar-2015,Argos,B,-24.7180,153.0497,1279,17814,91,163,,,,,,
132353,132353,SPOT,08:20:42 01-Mar-2015,Argos,B,-24.7434,153.1237,2955,8462,1032,107,,,,,,
132353,132353,SPOT,19:59:19 01-Mar-2015,Argos,B,-24.7868,153.1556,2015,3833,1058,8,,,,,,
132353,132353,SPOT,20:28:02 01-Mar-2015,Argos,A,-24.8116,153.1262,281,724,109,115,,,,,,
132353,132353,SPOT,06:44:11 02-Mar-2015,Argos,B,-24.8292,153.1058,3397,3775,3056,91,,,,,,
132353,132353,SPOT,07:40:04 02-Mar-2015,Argos,B,-24.7325,153.1508,5375,14500,1992,102,,,,,,
132353,132353,SPOT,17:28:07 02-Mar-2015,Argos,B,-24.5246,153.1467,12249,22955,6535,121,,,,,,
132353,132353,SPOT,18:12:22 02-Mar-2015,Argos,B,-24.6446,153.2582,8957,45339,1769,38,,,,,,
132353,132353,SPOT,19:08:45 02-Mar-2015,Argos,1,-24.6733,153.2014,1152,2057,645,156,,,,,,
132353,132353,SPOT,07:02:15 03-Mar-2015,Argos,A,-24.6500,153.2031,862,1487,499,36,,,,,,
132353,132353,SPOT,08:44:04 03-Mar-2015,Argos,B,-24.6702,153.2230,11716,14929,9193,89,,,,,,
132353,132353,SPOT,21:38:06 03-Mar-2015,Argos,B,-24.5377,153.2466,12569,98483,1604,104,,,,,,
132353,132353,SPOT,09:57:57 04-Mar-2015,Argos,2,-24.5797,153.3600,274,464,161,174,,,,,,
132353,132353,SPOT,11:37:11 04-Mar-2015,Argos,A,-24.5894,153.4018,3278,31792,338,68,,,,,,
132353,132353,SPOT,12:29:22 04-Mar-2015,Argos,2,-24.6207,153.3928,448,1331,150,178,,,,,,
132353,132353,SPOT,07:39:46 05-Mar-2015,Argos,B,-24.6325,153.3728,3441,107625,110,93,,,,,,
132353,132353,SPOT,07:53:20 05-Mar-2015,Argos,B,-24.6325,153.3728,2926,21724,394,92,,,,,,
132353,132353,SPOT,18:22:38 05-Mar-2015,Argos,B,-24.6925,153.4913,6630,12731,3453,98,,,,,,
132353,132353,SPOT,10:58:33 06-Mar-2015,Argos,B,-24.6098,153.4079,7279,27121,1953,98,,,,,,
132353,132353,SPOT,06:41:27 07-Mar-2015,Argos,B,-24.7361,153.5488,6997,18292,2676,106,,,,,,
132353,132353,SPOT,07:26:53 07-Mar-2015,Argos,B,-24.6779,153.4894,10619,54720,2060,122,,,,,,
132353,132353,SPOT,07:26:53 07-Mar-2015,Argos,B,-24.7397,153.5684,7914,17051,3673,97,,,,,,
132353,132353,SPOT,08:17:26 07-Mar-2015,Argos,0,-24.5090,153.2488,4611,21024,1011,7,,,,,,
132353,132353,SPOT,09:08:27 07-Mar-2015,Argos,B,-24.4690,153.1846,8337,8958,7759,39,,,,,,
132353,132353,SPOT,10:35:48 07-Mar-2015,Argos,B,-24.5407,153.1261,6392,37112,1101,73,,,,,,
132353,132353,SPOT,14:10:36 07-Mar-2015,Argos,B,-24.4325,152.9888,5288,7099,3939,84,,,,,,
132353,132353,SPOT,15:41:56 07-Mar-2015,Argos,A,-24.4729,153.1075,678,4092,112,96,,,,,,
132353,132353,SPOT,08:44:59 08-Mar-2015,Argos,B,-24.5667,153.0658,5164,15769,1691,149,,,,,,
132353,132353,SPOT,11:51:32 08-Mar-2015,Argos,B,-24.5937,153.0377,5815,7704,4389,139,,,,,,
132353,132353,SPOT,15:27:46 08-Mar-2015,Argos,B,-24.6605,153.0638,5850,307409,111,104,,,,,,
132353,132353,SPOT,17:52:38 09-Mar-2015,Argos,B,-24.7088,153.2033,4434,132798,148,26,,,,,,
132353,132353,SPOT,19:38:32 09-Mar-2015,Argos,B,-24.8134,152.9075,4725,258380,86,75,,,,,,Rate of Travel: 5.0 m/s
132353,132353,SPOT,22:44:22 09-Mar-2015,Argos,B,-24.7622,153.1075,7100,28468,1770,73,,,,,,
132353,132353,SPOT,07:02:39 10-Mar-2015,Argos,B,-24.7142,153.1768,5094,61971,418,87,,,,,,
132353,132353,SPOT,12:14:34 10-Mar-2015,Argos,B,-24.7222,153.1127,5088,15424,1678,89,,,,,,
132353,132353,SPOT,16:36:46 10-Mar-2015,Argos,B,-24.7316,153.0752,3908,9388,1627,111,,,,,,
132353,132353,SPOT,00:13:30 11-Mar-2015,Argos,B,-24.7391,153.0815,3760,4283,3301,93,,,,,,
132353,132353,SPOT,07:51:05 11-Mar-2015,Argos,B,-24.6551,153.1510,3326,10382,1065,116,,,,,,
132353,132353,SPOT,08:25:50 11-Mar-2015,Argos,A,-24.6498,153.1899,830,4149,166,131,,,,,,
132353,132353,SPOT,10:52:21 11-Mar-2015,Argos,B,-24.6460,153.2401,4136,5409,3161,124,,,,,,
132353,132353,SPOT,20:19:14 11-Mar-2015,Argos,B,-24.6783,153.3719,3058,9988,936,80,,,,,,Lon > 4 deviations from mean
132353,132353,SPOT,06:37:57 12-Mar-2015,Argos,B,-24.6648,153.2017,4286,184694,99,61,,,,,,
132353,132353,SPOT,07:12:34 12-Mar-2015,Argos,B,-24.6420,153.2482,7714,107674,552,61,,,,,,
132353,132353,SPOT,07:21:13 12-Mar-2015,Argos,B,-24.7442,153.0503,1437,8221,251,36,,,,,,
132353,132353,SPOT,08:15:17 12-Mar-2015,Argos,B,-24.7399,153.0597,1697,3527,816,45,,,,,,
132353,132353,SPOT,17:58:00 12-Mar-2015,Argos,B,-24.7059,153.1751,2564,40497,162,22,,,,,,
132353,132353,SPOT,19:36:46 12-Mar-2015,Argos,0,-24.8787,153.0968,2367,11714,478,123,,,,,,
132353,132353,SPOT,19:37:37 12-Mar-2015,Argos,A,-24.8792,153.0974,957,3604,253,114,,,,,,
132353,132353,SPOT,05:01:55 13-Mar-2015,Argos,B,-24.9957,153.0995,4074,8124,2043,72,,,,,,
132353,132353,SPOT,06:21:15 13-Mar-2015,Argos,B,-24.9942,153.1171,3003,4538,1987,59,,,,,,
132353,132353,SPOT,06:49:44 13-Mar-2015,Argos,B,-24.9092,153.1571,1034,12713,84,24,,,,,,
132353,132353,SPOT,08:18:55 13-Mar-2015,Argos,1,-24.8860,153.1283,567,1982,162,110,,,,,,
132353,132353,SPOT,08:32:20 13-Mar-2015,Argos,B,-24.8951,153.1614,993,10346,95,93,,,,,,
132353,132353,SPOT,06:18:54 14-Mar-2015,Argos,B,-24.7662,153.0824,5229,11347,2409,66,,,,,,
132353,132353,SPOT,07:51:27 14-Mar-2015,Argos,B,-24.7832,153.0519,5185,11651,2307,54,,,,,,
132353,132353,SPOT,07:58:52 14-Mar-2015,Argos,0,-24.7565,153.1013,1582,3921,637,130,,,,,,
132353,132353,SPOT,08:01:20 14-Mar-2015,Argos,A,-24.7346,153.1133,4993,79455,313,79,,,,,,
132353,132353,SPOT,10:41:03 14-Mar-2015,Argos,B,-24.7572,153.1307,6955,12503,3869,82,,,,,,
132353,132353,SPOT,03:00:03 15-Mar-2015,Argos,B,-24.7953,153.1506,8431,18514,3839,71,,,,,,
132353,132353,SPOT,07:29:20 15-Mar-2015,Argos,A,-24.8379,153.0341,1744,50730,59,93,,,,,,
