DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
132353,132353,SPOT,08:35:11 28-Feb-2015,,,1,-24.6445,153.1349,Temperature: -23.17,08:35:11 28-Feb-2015,Status,13,89,215,73,68,192,150,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:36:56 28-Feb-2015,,,1,-24.6445,153.1349,Temperature: -69.30,08:36:56 28-Feb-2015,Status,13,80,187,130,196,104,7,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,19:15:58 28-Feb-2015,,,0,-24.6582,153.1049,Voltage: 1.84,19:15:58 28-Feb-2015,Status,13,96,115,66,0,250,126,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,19:07:52 02-Mar-2015,,,1,-24.6733,153.2014,Voltage: 1.17,19:07:52 02-Mar-2015,Status,14,113,73,170,212,35,42,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,21:37:17 03-Mar-2015,,,B,-24.5377,153.2466,Voltage: 0.05,21:37:17 03-Mar-2015,Status,8,85,3,231,69,222,152,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,21:38:57 03-Mar-2015,,,B,-24.5377,153.2466,Voltage: 1.92,21:38:57 03-Mar-2015,Status,14,120,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,12:37:30 04-Mar-2015,,,2,-24.6207,153.3928,Voltage: 2.16,12:37:30 04-Mar-2015,Status,47,175,135,56,104,126,252,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:12:55 07-Mar-2015,,,0,-24.5090,153.2488,Voltage: 0.82,08:12:55 07-Mar-2015,Status,15,101,51,9,218,35,99,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:44:36 08-Mar-2015,,,B,-24.5667,153.0658,Temperature: -40.49,08:44:36 08-Mar-2015,Status,15,106,216,73,90,100,56,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,12:14:35 10-Mar-2015,,,B,-24.7222,153.1127,Temperature: 78.67,12:14:35 10-Mar-2015,Status,16,89,215,73,71,195,193,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,06:41:35 12-Mar-2015,,,B,-24.6648,153.2017,Voltage: 1.41,06:41:35 12-Mar-2015,Status,16,79,88,13,65,126,192,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,19:36:26 12-Mar-2015,,,0,-24.8787,153.0968,Temperature: 99.56,19:36:26 12-Mar-2015,Status,17,96,215,104,182,175,222,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,19:36:26 12-Mar-2015,,,A,-24.8792,153.0974,Voltage: 2.35,19:36:26 12-Mar-2015,Status,17,97,147,43,136,79,129,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,05:01:55 13-Mar-2015,,,B,-24.9957,153.0995,Temperature: 88.39,05:01:55 13-Mar-2015,Status,17,106,217,53,84,115,209,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,06:21:16 13-Mar-2015,,,B,-24.9942,153.1171,Voltage: 0.32,06:21:16 13-Mar-2015,Status,17,101,20,101,211,18,238,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,06:51:43 13-Mar-2015,,,B,-24.9092,153.1571,Temperature: 54.07,06:51:43 13-Mar-2015,Status,49,224,220,91,45,247,119,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:18:44 13-Mar-2015,,,1,-24.8860,153.1283,Voltage: 0.82,08:18:44 13-Mar-2015,Status,17,113,51,181,57,116,45,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:34:03 13-Mar-2015,,,B,-24.8951,153.1614,Voltage: 2.42,08:34:03 13-Mar-2015,Status,17,102,151,101,30,159,216,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,07:51:27 14-Mar-2015,,,0,-24.7565,153.1013,Temperature: 68.65,07:51:27 14-Mar-2015,Status,17,119,210,88,240,155,170,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,07:59:56 14-Mar-2015,,,0,-24.7565,153.1013,Temperature: 58.19,07:59:56 14-Mar-2015,Status,81,106,198,34,216,183,136,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:02:37 14-Mar-2015,,,0,-24.7565,153.1013,Voltage: 2.13,08:02:37 14-Mar-2015,Status,17,112,133,226,114,30,95,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:02:37 14-Mar-2015,,,A,-24.7346,153.1133,Voltage: 0.13,08:02:37 14-Mar-2015,Status,17,124,8,3,83,209,101,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,07:36:12 15-Mar-2015,,,B,-24.8386,153.0320,Temperature: 43.75,07:36:12 15-Mar-2015,Status,17,115,217,59,78,11,65,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,00:00:52 16-Mar-2015,,,0,-24.7309,153.1799,Voltage: 2.21,00:00:52 16-Mar-2015,Status,51,96,138,98,32,0,226,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,21:27:41 18-Mar-2015,,,B,-24.7968,153.1616,Voltage: 3.89,21:27:41 18-Mar-2015,Status,24,78,243,218,97,96,88,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,06:35:13 20-Mar-2015,,,B,-24.6555,153.0888,Voltage: 3.87,06:35:13 20-Mar-2015,Status,2,108,242,33,79,191,87,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,07:04:48 20-Mar-2015,,,A,-24.7336,153.1104,Temperature: 49.64,07:04:48 20-Mar-2015,Status,17,78,216,10,75,219,98,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,07:07:40 20-Mar-2015,,,A,-24.7336,153.1104,Voltage: 0.82,07:07:40 20-Mar-2015,Status,19,206,51,200,198,111,221,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,22:04:51 21-Mar-2015,,,B,-24.7285,152.9133,Temperature: 77.65,22:04:51 21-Mar-2015,Status,19,105,213,72,65,139,191,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,17:14:57 26-Mar-2015,,,B,-24.8463,153.4418,Temperature: 56.18,17:14:57 26-Mar-2015,Status,20,115,216,59,18,135,128,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,06:48:06 29-Mar-2015,,,B,-24.5926,152.9865,Temperature: 46.47,06:48:06 29-Mar-2015,Status,21,129,218,52,206,87,81,,,,,,,,,,,,,,,,,,,,,,,,,
132353,132353,SPOT,08:25:25 29-Mar-2015,,,A,-24.5562,152.9902,Temperature: 81.38,08:25:25 29-Mar-2015,Status,7,107,159,49,104,151,198,,,,,,,,,,,,,,,,,,,,,,,,,
