"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",239052,7495,-16.87451,145.68223,B,06/06/2023 23:29:24,Argos,0,0,NN,,401677652.24,06/06/2023 23:29:24,1,1,0,-133,401677652.24,145.68223,-16.87451,145.68224,-16.87451,8,3,0,0,0,95,5684,159,153,138,32,120,2,85,29,63,94,60,0,0,194,234,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
"",239052,7495,-16.17388,142.7722,1,06/06/2023 23:40:54,Argos,0,300,MB,,401677668.13,06/06/2023 23:38:24,1,4,0,-127,401677668.13,142.7722,-16.17388,145.672,-16.81224,60,0,878,8902,86,108,1142,168,153,138,32,120,2,85,29,63,94,59,0,0,57,156,15,16,17,18,19,20,21,22,,,,,,,,,
"",239052,7495,-16.17388,142.7722,1,06/06/2023 23:40:54,Argos,0,300,MB,,401677668.13,06/06/2023 23:39:24,1,4,0,-127,401677668.13,142.7722,-16.17388,145.672,-16.81224,60,0,878,8902,86,108,1142,169,153,138,32,120,2,85,29,63,94,60,0,0,138,220,15,16,17,18,19,20,21,22,23,24,0,0,,,,,
"",239052,7495,-16.17388,142.7722,1,06/06/2023 23:40:54,Argos,0,300,MB,,401677668.13,06/06/2023 23:42:24,1,4,0,-127,401677668.13,142.7722,-16.17388,145.672,-16.81224,60,0,878,8902,86,108,1142,172,153,139,32,120,2,85,29,63,94,60,0,0,130,37,15,16,17,18,19,20,21,22,23,24,25,26,,,,,
"",239052,7495,-16.17388,142.7722,1,06/06/2023 23:40:54,Argos,0,300,MB,,401677668.13,06/06/2023 23:43:24,1,4,0,-127,401677668.13,142.7722,-16.17388,145.672,-16.81224,60,0,878,8902,86,108,1142,173,153,138,32,120,2,85,29,63,94,60,0,0,132,88,15,16,17,18,19,20,21,22,23,24,25,26,27,28,0,0,
"",239052,7495,-16.87631,145.75416,0,06/07/2023 00:33:54,Argos,0,180,MC,,401677631,06/07/2023 00:32:24,1,4,0,-122,401677631,145.75416,-16.87631,145.75417,-16.87631,48,2,3388,9739,1178,34,923,222,153,141,23,120,130,85,29,63,94,67,0,1,37,200,15,16,17,18,19,20,21,150,23,24,25,231,224,226,223,223,
"",239052,7495,-16.87631,145.75416,0,06/07/2023 00:33:54,Argos,0,180,MC,,401677631,06/07/2023 00:33:24,1,4,0,-122,401677631,145.75416,-16.87631,145.75417,-16.87631,48,2,3388,9739,1178,34,923,223,153,141,30,120,2,85,29,63,94,67,0,0,118,140,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
"",239052,7495,-16.87631,145.75416,0,06/07/2023 00:33:54,Argos,0,180,MC,,401677631,06/07/2023 00:34:24,1,4,0,-122,401677631,145.75416,-16.87631,145.75417,-16.87631,48,2,3388,9739,1178,34,923,224,152,141,30,120,2,85,29,63,94,67,0,0,222,176,,,,,,,,,,,,,,,,,
"",239052,7495,-16.87631,145.75416,0,06/07/2023 00:33:54,Argos,0,180,MC,,401677631,06/07/2023 00:35:24,1,4,0,-122,401677631,145.75416,-16.87631,145.75417,-16.87631,48,2,3388,9739,1178,34,923,225,153,141,30,120,2,85,29,63,94,67,0,0,33,242,15,16,0,0,,,,,,,,,,,,,
"",239052,7495,-16.81966,145.68912,2,06/07/2023 01:08:24,Argos,0,360,NN,,401677612.4,06/07/2023 01:08:24,1,6,0,-127,401677612.4,145.68912,-16.81966,145.68912,-16.81966,58,3,280,380,205,125,230,2,153,139,30,120,3,85,29,63,94,67,0,0,133,20,15,16,0,0,,,,,,,,,,,,,
