DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
222237,222237,UT,11:32:17 25-Feb-2023,,,1,-23.2827,151.7372,CRC 5.9,11:32:17 25-Feb-2023,Status,85,207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,11:33:32 25-Feb-2023,,,1,-23.2827,151.7372,CRC 11.1,11:33:32 25-Feb-2023,Status,75,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,11:42:56 25-Feb-2023,,,2,-23.2862,151.7290,CRC 152.249,16:52:19 25-Feb-2023,Status,83,16,165,253,104,204,102,155,108,195,68,207,56,217,249,90,111,244,7,135,28,57,78,,,,,,,,,
222237,222237,UT,23:30:25 25-Feb-2023,,,2,-23.2873,151.7127,CRC 10.11,23:30:25 25-Feb-2023,Status,90,111,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,23:36:16 25-Feb-2023,,,2,-23.2873,151.7127,CRC 130.82,23:43:17 25-Feb-2023,Status,80,80,165,253,104,33,44,164,28,222,180,90,20,8,239,14,7,122,27,210,225,127,192,,,,,,,,,
222237,222237,UT,14:03:54 26-Feb-2023,,,B,-23.2989,151.7490,CRC 2.0,,,98,136,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,07:12:05 27-Feb-2023,,,B,-23.3227,151.6259,CRC 9.11,07:12:05 27-Feb-2023,Status,25,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,13:59:00 27-Feb-2023,,,A,-23.3226,151.6759,CRC 15.12,13:59:00 27-Feb-2023,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,05:58:21 02-Mar-2023,,,0,-23.2603,151.7674,CRC 1.15,,,97,134,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,19:57:43 07-Mar-2023,,,3,-23.2993,151.6957,CRC 13.4,19:57:43 07-Mar-2023,Status,45,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222237,222237,UT,19:25:48 08-Mar-2023,,,2,-23.3135,151.7010,CRC 138.69,19:33:17 08-Mar-2023,Status,81,80,165,253,104,33,44,164,20,78,20,90,57,179,104,73,237,255,26,211,145,127,192,,,,,,,,,
222237,222237,UT,19:30:11 08-Mar-2023,,,2,-23.3135,151.7010,CRC 2.11,19:30:11 08-Mar-2023,Status,82,64,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
