DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
222237,222237,0.500000,UT,00:00:00 14-Feb-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 15-Feb-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 24-Feb-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 25-Feb-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 02-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 06-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 07-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 08-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 09-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 11-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 13-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 14-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 15-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 16-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 20-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 23-Mar-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 04-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 05-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 06-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 08-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 16-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 18-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 23-Apr-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 07-May-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 22-May-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 24-May-2023,,,,0.000000,0.000000,Status,,,
222237,222237,0.500000,UT,00:00:00 12-Jun-2023,,,,0.000000,0.000000,Status,,,
