DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
222239,222239,UT,10:30:36 14-Feb-2023,Argos,0,-23.8540,151.1545,4296,405517,45,77,,,,,,Speed to avg loc 23 x median
222239,222239,UT,11:59:42 14-Feb-2023,Argos,B,-23.8371,151.2054,2845,202294,40,84,,,,,,Speed to avg loc 22 x median
222239,222239,UT,07:00:00 15-Feb-2023,Argos,1,-23.2715,151.6673,1112,2311,534,102,,,,,,
222239,222239,UT,07:30:23 15-Feb-2023,Argos,1,-23.2840,151.6904,860,7038,105,98,,,,,,
222239,222239,UT,08:41:51 15-Feb-2023,Argos,B,-23.2934,151.7041,486,1127,209,2,,,,,,
222239,222239,UT,08:41:51 15-Feb-2023,Argos,1,-23.2934,151.7041,592,1379,253,2,,,,,,
222239,222239,UT,08:57:36 15-Feb-2023,Argos,1,-23.2887,151.6956,748,1165,479,94,,,,,,
222239,222239,UT,10:02:44 15-Feb-2023,Argos,A,-23.2883,151.6847,9022,31187,2610,124,,,,,,
222239,222239,UT,10:15:25 15-Feb-2023,Argos,1,-23.2914,151.6883,702,5789,85,70,,,,,,
222239,222239,UT,10:30:08 15-Feb-2023,Argos,3,-23.2895,151.7024,141,164,121,76,,,,,,
222239,222239,UT,10:53:42 15-Feb-2023,Argos,A,-23.2922,151.7164,734,3135,171,75,,,,,,
222239,222239,UT,11:26:41 15-Feb-2023,Argos,0,-23.2747,151.6846,2122,5428,829,115,,,,,,
222239,222239,UT,11:38:42 15-Feb-2023,Argos,1,-23.2942,151.6693,817,19355,34,78,,,,,,
222239,222239,UT,11:57:50 15-Feb-2023,Argos,1,-23.3047,151.6802,854,2177,335,115,,,,,,
222239,222239,UT,12:25:40 15-Feb-2023,Argos,A,-23.2984,151.6936,629,3906,101,87,,,,,,
222239,222239,UT,12:56:09 15-Feb-2023,Argos,0,-23.2878,151.7051,1706,9708,299,50,,,,,,
222239,222239,UT,06:41:16 18-Feb-2023,Argos,B,-23.2384,151.7452,6904,39566,1204,120,,,,,,
222239,222239,UT,14:01:47 18-Feb-2023,Argos,B,-23.3118,151.8032,3868,12041,1242,91,,,,,,
222239,222239,UT,08:46:36 19-Feb-2023,Argos,B,-23.2461,151.7976,3887,160364,94,82,,,,,,
222239,222239,UT,09:26:29 19-Feb-2023,Argos,B,-23.0626,151.7290,4616,6044,3525,132,,,,,,Lat > 4 deviations from mean
222239,222239,UT,10:14:46 19-Feb-2023,Argos,B,-23.2651,151.7728,6526,156050,272,30,,,,,,
222239,222239,UT,11:55:51 19-Feb-2023,Argos,3,-23.2486,151.7766,224,283,176,57,,,,,,
222239,222239,UT,12:17:49 19-Feb-2023,Argos,B,-23.2540,151.7792,892,4432,179,61,,,,,,
222239,222239,UT,13:49:22 19-Feb-2023,Argos,0,-23.2492,151.7720,2064,12360,344,90,,,,,,
222239,222239,UT,06:12:11 20-Feb-2023,Argos,2,-23.2522,151.7708,398,728,218,49,,,,,,
222239,222239,UT,08:20:08 20-Feb-2023,Argos,B,-23.2507,151.7717,4742,5313,4232,103,,,,,,
222239,222239,UT,09:24:20 20-Feb-2023,Argos,B,-23.2509,151.7698,5749,6405,5159,66,,,,,,
222239,222239,UT,09:56:25 20-Feb-2023,Argos,1,-23.2489,151.7835,981,2625,366,7,,,,,,
222239,222239,UT,10:03:13 20-Feb-2023,Argos,3,-23.2461,151.7833,144,270,76,70,,,,,,
222239,222239,UT,11:55:14 20-Feb-2023,Argos,A,-23.2481,151.7999,2203,11591,418,109,,,,,,
222239,222239,UT,07:20:41 21-Feb-2023,Argos,3,-23.2507,151.7678,204,833,49,103,,,,,,
222239,222239,UT,07:21:38 21-Feb-2023,Argos,3,-23.2497,151.7682,161,646,40,104,,,,,,
