DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
222239,222239,UT,Weak,14-Feb-2023,10:28:19,14-Feb-2023,10:22:28
222239,222239,UT,Strong,15-Feb-2023,07:34:16,15-Feb-2023,07:28:22
222239,222239,UT,Strong,05-Jan-2024,12:28:07,05-Jan-2024,12:05:54
