DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
222239,222239,UT,1.00b,93,374,87,5,1976,,,,,15,10:28:19 14-Feb-2023,02:24:14 03-Apr-2024,414,10:29:52 14-Feb-2023,22:00:00 30-Mar-2024,410,,,02:00:00 18-Feb-2023
