DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
228000,228000,UT,Weak,15-Feb-2022,07:07:50,15-Feb-2022,07:07:50
228000,228000,UT,Strong,15-Feb-2022,08:02:48,15-Feb-2022,08:01:40
228000,228000,UT,Strong,10-May-2022,21:37:23,10-May-2022,21:32:44
