DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
175014,175014,0.500000,UT,,,06:00:02 11-Jun-2019,,,,,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,1.00a,,06:00:45 11-Jun-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,00:06:32 08-Sep-2019,,0,-11.8958,110.3738,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,00:07:58 08-Sep-2019,,0,-11.8958,110.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,00:08:40 08-Sep-2019,,0,-11.8958,110.3738,,,,,,,,,26.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,00:09:23 08-Sep-2019,,0,-11.8958,110.3738,,,,,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,00:13:40 08-Sep-2019,,0,-11.8958,110.3738,,,,,,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,1.00a,,00:14:23 08-Sep-2019,,0,-11.8958,110.3738,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,00:15:06 08-Sep-2019,,0,-11.8958,110.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,23:20:49 08-Sep-2019,23:22:16 08-Sep-2019,87,1,-20.2527,148.9206,CRC,,,,624,3.400,,,37.90,,,,,,,,,,,,,,255,255,255,0,,,,,,,0,,,,10,,,
175014,175014,0.500000,UT,,,23:23:42 08-Sep-2019,,1,-20.2527,148.9206,,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:24:25 08-Sep-2019,,1,-20.2527,148.9206,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:25:51 08-Sep-2019,,1,-20.2527,148.9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:42:22 08-Sep-2019,,2,-20.2629,148.9310,,,,,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:43:05 08-Sep-2019,,2,-20.2629,148.9310,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:45:15 08-Sep-2019,,1,-20.2493,148.9392,,,,,,,,,38.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:45:58 08-Sep-2019,,2,-20.2629,148.9310,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:48:07 08-Sep-2019,,2,-20.2629,148.9310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:49:33 08-Sep-2019,,1,-20.2493,148.9392,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,23:50:17 08-Sep-2019,,2,-20.2629,148.9310,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,1.00a,,23:51:00 08-Sep-2019,,1,-20.2493,148.9392,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,07:36:46 14-Sep-2019,,,,,,,,,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,06:44:08 18-Sep-2019,,,,,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,06:30:19 20-Sep-2019,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,07:42:49 20-Sep-2019,,,,,,,,,,,,,22.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,20:38:44 22-Sep-2019,,,,,,,,,,,,,22.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,1.00a,,07:50:14 23-Sep-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,19:11:56 25-Sep-2019,,B,-20.1432,149.1123,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,19:14:26 25-Sep-2019,,B,-20.1432,149.1123,,,,,8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,,,21:56:45 28-Sep-2019,,,,,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175014,175014,0.500000,UT,1.00a,,07:45:31 03-Oct-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
