DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
176409,176409,UT,Weak,18-Oct-2018,06:19:39,18-Oct-2018,06:19:40
176409,176409,UT,Strong,18-Dec-2018,09:21:28,18-Dec-2018,09:22:45
176409,176409,UT,Strong,11-Jan-2020,20:50:57,11-Jan-2020,21:00:13
176409,176409,UT,Strong,26-Feb-2020,20:39:12,26-Feb-2020,20:49:33
