DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
176409,176409,UT,06:23:52 18-Oct-2018,Argos,3,-16.7777,145.6735,123,392,38,77,,,,,,
176409,176409,UT,05:57:44 20-Oct-2018,Argos,2,-16.3635,145.7057,358,879,145,64,,,,,,
176409,176409,UT,05:53:49 21-Oct-2018,Argos,3,-16.3622,145.7148,129,155,106,165,,,,,,
176409,176409,UT,09:23:26 18-Dec-2018,Argos,1,-16.4130,145.7012,559,1992,156,80,,,,,,
176409,176409,UT,09:37:51 18-Dec-2018,Argos,B,-16.4130,145.7012,1080,1338,871,83,,,,,,
176409,176409,UT,10:23:10 18-Dec-2018,Argos,B,-16.4201,145.7034,1633,2308,1154,77,,,,,,
176409,176409,UT,23:13:42 18-Dec-2018,Argos,A,-16.4006,145.6801,3757,20938,674,91,,,,,,
176409,176409,UT,23:14:30 18-Dec-2018,Argos,0,-16.4097,145.6579,11587,126202,1063,98,,,,,,
176409,176409,UT,18:44:51 20-Dec-2018,Argos,3,-16.4502,145.7604,236,1015,55,94,,,,,,
176409,176409,UT,19:16:40 20-Dec-2018,Argos,B,-16.4519,145.7575,3061,3271,2863,96,,,,,,
176409,176409,UT,08:04:27 24-Dec-2018,Argos,2,-16.4506,145.8140,404,2879,56,97,,,,,,
176409,176409,UT,10:08:16 24-Dec-2018,Argos,B,-16.4509,145.8140,6038,6874,5303,55,,,,,,
176409,176409,UT,07:00:51 10-Jan-2019,Argos,B,-16.3231,145.7332,56708,158806,20249,60,,,,,,
176409,176409,UT,19:48:31 10-Jan-2019,Argos,B,-16.3801,145.7207,12973,71049,2368,92,,,,,,
176409,176409,UT,20:47:30 10-Jan-2019,Argos,0,-16.4085,145.7309,5084,73297,352,81,,,,,,
176409,176409,UT,22:04:49 10-Jan-2019,Argos,1,-16.4223,145.7234,928,3044,282,17,,,,,,
176409,176409,UT,22:05:55 10-Jan-2019,Argos,A,-16.4219,145.7236,270,476,153,96,,,,,,
176409,176409,UT,10:13:09 12-Jan-2019,Argos,1,-16.4487,145.7674,687,2110,223,0,,,,,,
176409,176409,UT,11:52:06 14-Jan-2019,Argos,B,-16.3768,145.7101,5588,27760,1125,66,,,,,,
176409,176409,UT,09:11:25 20-Jan-2019,Argos,B,-16.4308,145.7776,5225,139662,195,100,,,,,,
176409,176409,UT,19:30:13 20-Jan-2019,Argos,3,-16.4037,145.7254,158,212,118,25,,,,,,
176409,176409,UT,06:29:38 21-Jan-2019,Argos,3,-16.4013,145.7309,186,717,48,95,,,,,,
176409,176409,UT,06:59:51 21-Jan-2019,Argos,1,-16.3971,145.7180,672,1791,252,62,,,,,,
176409,176409,UT,10:22:52 21-Jan-2019,Argos,B,-16.3929,145.6930,7358,7722,7011,101,,,,,,
176409,176409,UT,10:22:52 21-Jan-2019,Argos,B,-16.3922,145.6934,7065,8111,6153,108,,,,,,
176409,176409,UT,19:20:19 21-Jan-2019,Argos,B,-16.3813,145.7046,10321,25486,4179,112,,,,,,
176409,176409,UT,19:20:19 21-Jan-2019,Argos,B,-16.3650,145.6784,4201,25995,678,111,,,,,,
176409,176409,UT,07:52:28 22-Jan-2019,Argos,B,-16.4327,145.8163,3167,5987,1675,59,,,,,,
176409,176409,UT,20:34:53 22-Jan-2019,Argos,B,-16.4212,145.8042,4497,5235,3861,85,,,,,,
176409,176409,UT,21:24:56 22-Jan-2019,Argos,3,-16.4390,145.7669,201,220,182,12,,,,,,
176409,176409,UT,09:10:12 23-Jan-2019,Argos,B,-16.4607,145.6205,9475,12135,7397,134,,,,,,
176409,176409,UT,09:21:01 23-Jan-2019,Argos,0,-16.4091,145.6980,8356,298647,233,79,,,,,,
