DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
227998,227998,0.500000,UT,00:00:00 04-Mar-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 09-Mar-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 20-Mar-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 26-Mar-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 27-Mar-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 28-Mar-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 03-Apr-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 08-Apr-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 27-Apr-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 08-May-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 19-May-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 22-May-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 26-May-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 29-May-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 05-Jun-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 03-Jul-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 12-Jul-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 15-Jul-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 22-Jul-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 26-Jul-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 30-Jul-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 03-Aug-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 08-Aug-2022,,,,0.000000,0.000000,Status,,,
227998,227998,0.500000,UT,00:00:00 11-Sep-2022,,,,0.000000,0.000000,Status,,,
