DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
198171,198171,0.500000,UT,00:00:00 22-Feb-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 02-Apr-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 17-May-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 24-May-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 14-Jul-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 16-Jul-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 31-Jul-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 21-Aug-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 07-Sep-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 05-Nov-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 06-Dec-2020,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 16-Mar-2021,,,,0.000000,0.000000,Status,,,
198171,198171,0.500000,UT,00:00:00 28-May-2021,,,,0.000000,0.000000,Status,,,
