DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
198171,198171,UT,08:24:17 22-Feb-2020,,,1,-29.0229,167.9556,CRC 6.12,08:24:17 22-Feb-2020,Status,22,73,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198171,198171,UT,08:49:29 22-Feb-2020,,,B,-29.0218,167.9580,CRC 66.250,08:49:22 23-Feb-2020,Status,72,80,131,220,232,140,80,172,107,163,21,141,20,3,153,12,1,255,255,204,192,0,0,,,,,,,,,
198171,198171,UT,10:02:14 22-Feb-2020,,,2,-29.0396,167.9506,CRC 11.15,10:02:14 22-Feb-2020,Status,11,0,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198171,198171,UT,12:08:38 22-Feb-2020,,,B,-29.0429,167.9535,CRC 6.5,12:08:38 22-Feb-2020,Status,22,91,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198171,198171,UT,12:11:37 22-Feb-2020,,,B,-29.0429,167.9535,CRC 12.14,12:11:37 22-Feb-2020,Status,92,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198171,198171,UT,16:35:44 28-Feb-2020,,,,,,CRC 186.49,08:02:14 24-Feb-2020,Status,87,80,47,108,140,194,163,110,60,32,35,173,144,10,195,70,101,224,12,30,110,101,133,,,,,,,,,
198171,198171,UT,19:51:19 29-Feb-2020,,,,,,CRC 12.14,19:51:19 29-Feb-2020,Status,92,250,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198171,198171,UT,06:58:11 03-Mar-2020,,,,,,CRC 190.52,06:57:58 03-Mar-2020,Status,87,208,131,220,232,140,80,177,113,155,158,154,24,6,117,16,1,206,28,39,207,211,245,,,,,,,,,
198171,198171,UT,06:04:16 05-Mar-2020,,,B,-29.0149,167.9615,CRC 14.6,06:04:16 05-Mar-2020,Status,30,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198171,198171,UT,06:04:36 05-Mar-2020,,,B,-29.0149,167.9615,CRC 3.5,06:04:36 05-Mar-2020,Status,83,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
