Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,209944,3,MC, ,3,05-May-2021,12:57:34,,,,401650000,-130,,0,05-May-2021,12:57:34,,,45,,,,,,,111,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,3,MC, ,3,05-May-2021,12:57:34,,,,401650000,-130,,0,05-May-2021,12:58:19,,,45,,,,,,,75,249,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,31,MC, ,4,05-May-2021,23:59:52,,,,401650000,-131,,0,05-May-2021,23:59:52,,,,,,,,,,40,84,172,0,0,0,0,0,0,255,191,255,255,255,255,76,84,172,0,0,0,0,53,255,32,23,63,9,0,0,39,
5171,209944,3,MB,A,5,06-May-2021,11:36:35,-20.2603,148.9539,,401677799,-132,,0,06-May-2021,11:32:02,-19.1579,153.7743,544,,,,,,,66,187,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,23,MB,A,5,06-May-2021,11:36:35,-20.2603,148.9539,,401677799,-132,,0,06-May-2021,11:36:38,-19.1579,153.7743,544,,,,,,,65,16,165,245,40,150,181,74,195,46,76,37,84,5,121,10,1,255,1,203,160,0,0,,,,,,,,,
5171,209944,3,MB,A,5,06-May-2021,11:36:35,-20.2603,148.9539,,401677799,-132,,0,06-May-2021,11:41:06,-19.1579,153.7743,544,,,,,,,78,183,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,3,MA,B,6,06-May-2021,12:01:26,-20.2639,148.9475,,401677800,-124,6,0,06-May-2021,12:00:42,-20.2639,148.9475,90,,,,,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,3,MA,B,6,06-May-2021,12:01:26,-20.2639,148.9475,,401677800,-124,6,0,06-May-2021,12:02:12,-20.2639,148.9475,90,,,,,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,3,NN,3,7,06-May-2021,12:11:05,-20.2608,148.9380,,401677797,-120,66,0,06-May-2021,12:09:36,-20.2608,148.9380,632,169,824,34,78,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,209944,3,NN,3,7,06-May-2021,12:11:05,-20.2608,148.9380,,401677797,-120,66,0,06-May-2021,12:11:06,-20.2608,148.9380,632,169,824,34,78,,,69,176,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
