DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
209944,209944,0.500000,UT,00:00:00 06-May-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 07-May-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 03-Oct-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 04-Nov-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 26-Nov-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 30-Nov-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 22-Dec-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 29-Dec-2021,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 08-Jan-2022,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 17-Jan-2022,,,,0.000000,0.000000,Status,,,
209944,209944,0.500000,UT,00:00:00 06-Mar-2022,,,,0.000000,0.000000,Status,,,
