DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
209944,209944,UT,23:59:52 05-May-2021,,,,,,CRC (both failed),12:00:00 05-May-2021,TAT,40,84,172,0,0,0,0,0,0,255,191,255,255,255,255,76,84,172,0,0,0,0,53,255,32,23,63,9,0,0,39,
209944,209944,UT,12:15:35 06-May-2021,,,3,-20.2608,148.9380,CRC 4.1,,,100,155,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,06:33:18 07-May-2021,,,3,-20.4998,148.8088,CRC 12.4,06:33:18 07-May-2021,Status,12,9,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,11:45:35 07-May-2021,,,2,-20.3248,148.8994,CRC e31e.5478,,,28,113,135,140,115,28,105,227,12,97,237,142,57,230,48,135,49,200,56,141,230,25,189,,,,,,,,,
209944,209944,UT,19:47:43 08-Sep-2021,,,,,,CRC (both failed),,,40,100,160,238,14,238,238,238,238,238,238,238,238,238,238,144,101,162,188,0,135,76,183,6,204,217,169,198,12,216,124,
209944,209944,UT,19:48:24 08-Sep-2021,,,,,,CRC (both failed),,,40,100,32,195,151,183,231,147,139,104,26,252,128,232,202,61,127,134,112,152,127,152,1,240,7,220,32,86,186,98,48,
209944,209944,UT,19:49:57 08-Sep-2021,,,,,,CRC (both failed),,,40,99,160,238,238,238,238,238,238,238,238,238,230,222,134,102,114,240,123,116,15,192,206,240,71,245,136,17,26,112,83,
209944,209944,UT,20:08:47 09-Sep-2021,,,,,,CRC (both failed),,,40,31,88,210,90,215,123,203,55,110,136,95,200,152,172,252,127,240,36,51,147,231,236,128,173,202,56,14,167,54,109,
209944,209944,UT,22:07:31 17-Sep-2021,,,,,,CRC,,Fast-GPS,104,101,128,174,234,206,30,238,14,238,238,238,238,238,238,176,100,131,169,16,131,73,44,37,38,125,173,249,191,175,76,
209944,209944,UT,06:49:52 18-Sep-2021,,,,,,CRC (both failed),,,40,101,160,238,238,238,238,224,238,238,238,238,238,198,47,232,157,65,204,168,191,113,188,139,42,47,225,237,193,28,251,
209944,209944,UT,23:00:51 19-Sep-2021,,,,,,CRC (both failed),,,40,101,64,238,254,235,112,240,200,89,48,121,124,103,99,26,135,238,251,167,132,99,162,19,109,129,220,151,76,10,127,
209944,209944,UT,06:56:58 21-Sep-2021,,,,,,CRC (both failed),,,41,165,198,207,174,243,16,128,110,17,151,64,246,25,240,224,138,31,3,224,124,31,7,31,240,248,62,15,131,193,200,
209944,209944,UT,07:48:19 30-Sep-2021,,,,,,CRC (both failed),,,40,102,96,238,0,230,204,238,238,238,238,238,238,238,204,24,217,71,127,149,8,144,51,124,41,130,209,165,175,214,9,
209944,209944,UT,13:27:06 30-Sep-2021,,,,,,CRC (both failed),,,40,103,64,238,238,238,238,238,238,238,108,126,52,250,99,156,34,32,114,122,228,219,239,238,68,222,166,229,153,148,24,
209944,209944,UT,20:27:04 03-Oct-2021,,,,,,CRC (both failed),,,40,103,160,238,238,238,254,172,227,25,251,253,168,157,179,240,147,135,195,77,178,198,227,180,126,91,101,159,223,251,1,
209944,209944,UT,10:17:21 19-Oct-2021,,,,,,CRC (both failed),00:00:00 15-Oct-2021,TAT,40,105,224,238,230,230,238,229,239,238,254,238,238,238,238,157,105,224,0,0,0,0,0,176,255,0,0,0,0,0,129,
209944,209944,UT,21:03:02 31-Oct-2021,,,0,-19.3481,149.4696,CRC 14.4,21:03:02 31-Oct-2021,Status,30,140,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:04:05 31-Oct-2021,,,0,-19.3481,149.4696,CRC 5.13,21:04:05 31-Oct-2021,Status,85,96,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,07:47:18 01-Nov-2021,,,1,-19.1164,148.9533,CRC 14.13,07:47:18 01-Nov-2021,Status,30,142,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,20:28:37 03-Nov-2021,,,0,-18.5654,147.7257,CRC 7.1,20:28:37 03-Nov-2021,Status,71,6,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
