DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209944,209944,UT,Weak,05-May-2021,12:57:34,05-May-2021,12:57:26
209944,209944,UT,Strong,06-May-2021,11:36:48,06-May-2021,11:36:38
209944,209944,UT,Strong,03-Oct-2021,21:58:24,03-Oct-2021,21:53:20
209944,209944,UT,Strong,17-Jan-2022,07:26:04,17-Jan-2022,07:16:17
209944,209944,UT,Strong,06-Mar-2022,21:37:25,06-Mar-2022,21:25:25
