DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
253098,253098,0.500000,UT,1.01b,,09:08:14 06-Sep-2023,,3,-22.2751,166.4446,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:11:10 06-Sep-2023,,3,-22.2751,166.4446,,,,,,,,,22.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:12:40 06-Sep-2023,,3,-22.2751,166.4446,,,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,1.00b,,09:15:43 06-Sep-2023,,3,-22.2751,166.4446,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:17:13 06-Sep-2023,,3,-22.2751,166.4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,7311
253098,253098,0.500000,UT,,,09:42:52 06-Sep-2023,,2,-22.2748,166.4437,,,,,,,,,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:44:22 06-Sep-2023,,2,-22.2748,166.4437,,,,,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:45:53 06-Sep-2023,,2,-22.2748,166.4437,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:48:54 06-Sep-2023,,2,-22.2748,166.4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,7311
253098,253098,0.500000,UT,,,09:51:54 06-Sep-2023,,2,-22.2748,166.4437,,,,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:53:24 06-Sep-2023,,2,-22.2748,166.4437,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,1.00b,,09:54:52 06-Sep-2023,,2,-22.2748,166.4437,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,
253098,253098,0.500000,UT,,,09:56:22 06-Sep-2023,,3,-22.2744,166.4379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 10-Sep-2023,,,7311
