DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
253098,253098,UT,Strong,29-Oct-2023,08:19:03,29-Oct-2023,08:15:11
253098,253098,UT,Strong,14-Dec-2023,11:43:14,14-Dec-2023,11:35:58
