DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
253098,253098,UT,09:12:26 06-Sep-2023,Argos,3,-22.2751,166.4446,119,168,84,61,,,,,,
253098,253098,UT,09:45:52 06-Sep-2023,Argos,2,-22.2748,166.4437,471,6328,35,75,,,,,,
253098,253098,UT,09:56:23 06-Sep-2023,Argos,3,-22.2744,166.4379,111,141,87,35,,,,,,
253098,253098,UT,10:11:25 06-Sep-2023,Argos,A,-22.2748,166.4356,401,790,202,29,,,,,,
253098,253098,UT,10:44:35 06-Sep-2023,Argos,B,-22.2741,166.4343,579,3747,89,114,,,,,,
253098,253098,UT,11:31:13 06-Sep-2023,Argos,B,-22.2694,166.4370,1092,1532,777,111,,,,,,Lat > 4 deviations from mean
253098,253098,UT,11:36:31 06-Sep-2023,Argos,3,-22.2757,166.4420,124,152,100,122,,,,,,
253098,253098,UT,11:48:28 06-Sep-2023,Argos,3,-22.2757,166.4417,147,649,33,74,,,,,,
253098,253098,UT,12:49:54 06-Sep-2023,Argos,3,-22.2759,166.4407,80,168,38,85,,,,,,
253098,253098,UT,12:49:54 06-Sep-2023,Argos,3,-22.2759,166.4407,80,168,38,85,,,,,,
253098,253098,UT,13:31:10 06-Sep-2023,Argos,A,-22.2768,166.4375,615,1409,268,140,,,,,,
253098,253098,UT,14:26:20 06-Sep-2023,Argos,3,-22.2763,166.4413,204,355,116,161,,,,,,
253098,253098,UT,12:24:30 13-Sep-2023,Argos,B,-22.2323,167.2590,10716,429124,267,59,,,,,,
253098,253098,UT,11:41:44 15-Sep-2023,Argos,B,-22.0991,167.2084,35091,558959,2203,75,,,,,,
253098,253098,UT,18:36:11 15-Sep-2023,Argos,1,-22.0663,166.9772,518,1401,191,104,,,,,,
253098,253098,UT,19:46:59 15-Sep-2023,Argos,B,-22.0492,166.9613,2785,5072,1529,77,,,,,,
253098,253098,UT,13:09:15 16-Sep-2023,Argos,B,-21.9736,166.7952,9595,15943,5774,53,,,,,,
253098,253098,UT,19:13:07 16-Sep-2023,Argos,B,-21.9718,166.8427,3847,369881,40,52,,,,,,
253098,253098,UT,05:46:41 17-Sep-2023,Argos,2,-21.9562,166.8405,494,2147,113,91,,,,,,
253098,253098,UT,20:37:15 17-Sep-2023,Argos,B,-21.9057,166.7770,7315,8209,6517,149,,,,,,
253098,253098,UT,20:39:51 17-Sep-2023,Argos,3,-21.9435,166.8409,114,213,60,40,,,,,,
253098,253098,UT,20:40:34 17-Sep-2023,Argos,A,-21.9359,166.8346,618,2924,130,146,,,,,,
253098,253098,UT,06:15:50 18-Sep-2023,Argos,B,-21.9377,166.8351,3049,3883,2394,81,,,,,,
253098,253098,UT,06:42:45 18-Sep-2023,Argos,2,-21.9553,166.8382,377,1122,126,113,,,,,,
253098,253098,UT,09:08:53 18-Sep-2023,Argos,B,-21.9467,166.8257,4052,4897,3352,95,,,,,,
253098,253098,UT,09:08:53 18-Sep-2023,Argos,B,-21.9495,166.8322,3773,5069,2807,103,,,,,,
253098,253098,UT,09:08:53 18-Sep-2023,Argos,B,-21.9542,166.8357,4191,4468,3931,75,,,,,,
253098,253098,UT,20:04:02 18-Sep-2023,Argos,B,-21.8790,166.7373,3148,5482,1807,55,,,,,,
253098,253098,UT,19:42:03 19-Sep-2023,Argos,B,-21.8013,166.7104,5423,7089,4148,34,,,,,,
253098,253098,UT,19:57:50 20-Sep-2023,Argos,0,-21.8490,166.6948,4856,30765,766,73,,,,,,
253098,253098,UT,05:51:03 21-Sep-2023,Argos,B,-21.8505,166.6642,7124,236743,214,112,,,,,,
253098,253098,UT,18:47:58 21-Sep-2023,Argos,2,-21.7848,166.6606,456,2180,95,71,,,,,,
253098,253098,UT,22:41:18 21-Sep-2023,Argos,B,-21.8157,166.6579,3768,5911,2401,80,,,,,,
253098,253098,UT,18:37:19 22-Sep-2023,Argos,B,-21.7926,166.6960,7566,9699,5902,144,,,,,,
253098,253098,UT,05:37:10 27-Sep-2023,Argos,2,-21.8178,166.5814,476,4770,47,82,,,,,,
253098,253098,UT,06:40:22 27-Sep-2023,Argos,B,-21.8181,166.5812,1186,1490,944,84,,,,,,
253098,253098,UT,20:08:41 27-Sep-2023,Argos,B,-21.8898,166.5805,3474,5600,2154,83,,,,,,
253098,253098,UT,17:36:12 28-Sep-2023,Argos,B,-21.7827,166.7938,3976,9995,1581,123,,,,,,
253098,253098,UT,18:21:32 28-Sep-2023,Argos,B,-21.9070,166.9523,3033,12854,715,61,,,,,,
253098,253098,UT,18:24:39 28-Sep-2023,Argos,3,-21.8885,166.9704,213,360,125,49,,,,,,
