DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
178941,178941,UT,15:26:29 23-Jun-2019,Argos,A,-26.6814,32.8945,,,,,,,,,,
178941,178941,UT,15:49:00 23-Jun-2019,Argos,3,-26.6797,32.8953,145,312,67,104,,,,,,
178941,178941,UT,16:13:24 23-Jun-2019,Argos,3,-26.6788,32.8964,167,189,147,85,,,,,,
178941,178941,UT,13:31:06 24-Jun-2019,Argos,B,-26.3785,32.9744,4784,8840,2588,98,,,,,,
178941,178941,UT,15:13:29 24-Jun-2019,Argos,1,-26.0917,32.9571,1418,5904,340,77,,,,,,
178941,178941,UT,15:14:35 24-Jun-2019,Argos,2,-26.0937,32.9500,278,907,85,106,,,,,,
178941,178941,UT,14:45:59 25-Jun-2019,Argos,B,-26.1189,32.9474,7390,72839,749,46,,,,,,
178941,178941,UT,15:02:53 25-Jun-2019,Argos,2,-26.1193,32.9532,399,5141,30,78,,,,,,
178941,178941,UT,17:01:24 25-Jun-2019,Argos,2,-26.1177,32.9615,476,7494,30,79,,,,,,
178941,178941,UT,18:34:37 25-Jun-2019,Argos,B,-26.0415,32.9679,2414,4072,1430,46,,,,,,
178941,178941,UT,06:09:48 08-Dec-2019,Argos,0,-19.8611,148.9741,12520,100450,1560,165,,,,,,
178941,178941,UT,06:47:41 08-Dec-2019,Argos,2,-20.2454,148.9377,341,529,219,33,,,,,,
178941,178941,UT,07:47:26 08-Dec-2019,Argos,2,-20.2433,148.9407,258,1525,43,79,,,,,,
178941,178941,UT,08:17:48 08-Dec-2019,Argos,3,-20.2454,148.9410,125,184,84,82,,,,,,
178941,178941,UT,09:12:53 08-Dec-2019,Argos,3,-20.2442,148.9367,149,413,53,78,,,,,,
178941,178941,UT,09:29:06 08-Dec-2019,Argos,A,-20.2413,148.9446,758,2015,285,168,,,,,,
178941,178941,UT,09:37:05 08-Dec-2019,Argos,B,-20.2447,148.9414,927,1953,439,19,,,,,,
178941,178941,UT,09:43:36 08-Dec-2019,Argos,B,-20.2448,148.9414,990,1821,538,19,,,,,,
178941,178941,UT,10:17:32 08-Dec-2019,Argos,B,-20.2445,148.9420,1458,1570,1353,83,,,,,,
178941,178941,UT,10:44:42 08-Dec-2019,Argos,2,-20.2459,148.9379,453,1659,123,110,,,,,,
178941,178941,UT,11:26:44 08-Dec-2019,Argos,2,-20.2435,148.9372,381,1642,88,73,,,,,,
178941,178941,UT,11:55:13 08-Dec-2019,Argos,3,-20.2442,148.9379,179,911,35,77,,,,,,
178941,178941,UT,21:51:18 08-Dec-2019,Argos,3,-20.2548,148.9399,141,155,128,140,,,,,,
178941,178941,UT,22:00:06 08-Dec-2019,Argos,B,-20.2548,148.9399,429,457,402,90,,,,,,
178941,178941,UT,22:28:51 08-Dec-2019,Argos,3,-20.2546,148.9355,209,550,79,100,,,,,,
178941,178941,UT,22:36:54 08-Dec-2019,Argos,2,-20.2550,148.9359,289,900,92,106,,,,,,
178941,178941,UT,23:02:32 08-Dec-2019,Argos,2,-20.2559,148.9383,264,845,82,112,,,,,,
178941,178941,UT,23:40:10 08-Dec-2019,Argos,3,-20.2547,148.9359,222,274,178,98,,,,,,
178941,178941,UT,00:03:38 09-Dec-2019,Argos,2,-20.2626,148.9315,283,362,221,172,,,,,,
178941,178941,UT,00:18:34 09-Dec-2019,Argos,B,-20.2604,148.9414,502,1236,203,60,,,,,,
178941,178941,UT,00:49:26 09-Dec-2019,Argos,A,-20.2869,148.9344,502,1035,243,168,,,,,,
178941,178941,UT,23:23:48 13-Dec-2019,Argos,3,-19.8132,148.8480,207,414,103,151,,,,,,
178941,178941,UT,23:42:25 13-Dec-2019,Argos,B,-19.8162,148.8471,1549,1652,1451,89,,,,,,
