DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
227997,227997,UT,Strong,15-Feb-2022,09:12:31,15-Feb-2022,09:11:55
227997,227997,UT,Strong,28-Mar-2022,10:08:39,28-Mar-2022,10:07:09
