DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
141155,141155,SPOT,DS,5,0,0,140,57,04:03:19 28-Feb-2015,NP,0,-25.1399,152.9413,-25.1399,152.9413,50,,401677467,-127
141155,141155,SPOT,DS,2,0,0,182,182,03:55:00 01-Mar-2015,NP,B,-25.0720,152.7885,-25.0720,152.7885,,,401677480,-125
141155,141155,SPOT,DS,3,0,0,74,54,06:44:14 02-Mar-2015,NN,A,-25.1564,152.7953,-25.1564,152.7953,,,401677464,-131
141155,141155,SPOT,DS,6,0,0,92,47,07:32:14 02-Mar-2015,SR,0,-25.1580,152.7691,-25.1580,152.7691,48,,401677463,-122
141155,141155,SPOT,DS,4,0,0,173,134,07:51:18 02-Mar-2015,NK,1,-25.1337,152.7296,-25.1337,152.7296,48,,401677462,-125
141155,141155,SPOT,DS,2,0,0,121,121,07:26:38 03-Mar-2015,NK,B,-25.1609,152.4367,-25.1609,152.4367,,,401677461,-130
141155,141155,SPOT,DS,1,0,1,,,03:24:44 04-Mar-2015,NP,B,-25.1100,152.6482,-25.1100,152.6482,,,401677460,-137
141155,141155,SPOT,DS,3,0,0,48,47,07:43:03 05-Mar-2015,SR,A,-24.8278,152.6571,-24.8278,152.6571,,,401677467,-121
141155,141155,SPOT,DS,5,0,2,114,46,07:54:41 05-Mar-2015,NN,2,-24.8427,152.7470,-24.8427,152.7470,50,,401677466,-128
141155,141155,SPOT,DS,4,0,0,165,64,08:18:06 05-Mar-2015,NK,2,-24.8500,152.7318,-24.8500,152.7318,50,,401677464,-126
141155,141155,SPOT,DS,1,0,0,,,07:13:53 06-Mar-2015,SR,B,-24.7787,152.5335,-24.7787,152.5335,,,401677475,-136
141155,141155,SPOT,DS,2,0,0,199,199,07:42:10 06-Mar-2015,NN,B,-25.0932,152.6544,-25.0932,152.6544,,,401677507,-127
141155,141155,SPOT,DS,1,0,0,,,07:51:46 06-Mar-2015,NK,B,-25.0959,152.7346,-25.0959,152.7346,,,401677501,-130
141155,141155,SPOT,DS,4,0,0,193,141,04:28:08 07-Mar-2015,NP,1,-24.9599,152.6127,-24.9599,152.6127,50,,401677462,-125
141155,141155,SPOT,DS,1,0,0,,,05:54:46 07-Mar-2015,NN,B,-24.9564,152.6045,-24.9564,152.6045,8,,401677452,-137
141155,141155,SPOT,DS,3,0,1,67,48,06:38:25 07-Mar-2015,SR,A,-24.9799,152.5806,-24.9799,152.5806,8,,401677471,-134
141155,141155,SPOT,DS,1,0,0,,,04:22:44 08-Mar-2015,NP,B,-24.9785,152.3704,-24.9785,152.3704,,,401677459,-132
141155,141155,SPOT,DS,5,0,0,137,47,07:21:33 08-Mar-2015,NN,1,-25.0164,152.5641,-25.0164,152.5641,58,,401677460,-125
141155,141155,SPOT,DS,7,0,0,97,46,07:45:08 08-Mar-2015,SR,1,-25.0121,152.5560,-25.0121,152.5560,50,,401677456,-122
141155,141155,SPOT,DS,1,0,0,,,02:26:27 09-Mar-2015,NP,B,-24.9140,152.5630,-24.9140,152.5630,,,401677499,-136
141155,141155,SPOT,DS,2,0,0,205,205,07:07:43 09-Mar-2015,NN,B,-24.8276,152.5612,-24.8276,152.5612,8,,401677444,-124
141155,141155,SPOT,DS,1,0,0,,,07:09:25 09-Mar-2015,SR,B,-24.8210,152.5879,-24.8210,152.5879,,,401677462,-131
141155,141155,SPOT,DS,1,0,0,,,06:14:44 10-Mar-2015,NK,B,-24.7567,152.6066,-24.7567,152.6066,,,401677456,-133
141155,141155,SPOT,DS,1,0,0,,,06:41:32 10-Mar-2015,SR,B,-24.7825,152.6339,-24.7825,152.6339,,,401677474,-132
141155,141155,SPOT,DS,3,0,0,138,116,07:00:21 10-Mar-2015,NN,A,-24.8084,152.6890,-24.8084,152.6890,,,401677461,-123
141155,141155,SPOT,DS,5,0,2,154,48,03:40:38 11-Mar-2015,NP,1,-24.7879,152.5668,-24.7879,152.5668,40,,401677462,-121
141155,141155,SPOT,DS,1,0,0,,,06:45:45 11-Mar-2015,NN,B,-24.7894,152.5658,-24.7894,152.5658,8,,401677454,-123
