DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
175011,175011,UT,Weak,08-Jun-2019,12:22:37,08-Jun-2019,12:22:33
175011,175011,UT,Strong,17-Jul-2019,23:43:53,17-Jul-2019,23:43:48
175011,175011,UT,Strong,16-Oct-2019,07:41:28,16-Oct-2019,07:41:10
175011,175011,UT,Strong,14-Jan-2020,12:24:36,14-Jan-2020,12:24:25
