"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",209945,7495,-20.31774,148.76413,B,03/08/2022 07:48:29,Argos,0,0,SR,,401677607.51,03/08/2022 07:48:29,1,1,0,-120,401677607.51,148.76413,-20.31774,148.76413,-20.31774,0,3,21075,62990,7050,114,12556,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-20.33721,148.51629,B,03/08/2022 21:00:30,Argos,0,0,NP,,401677594.94,03/08/2022 21:00:30,1,1,0,-135,401677594.94,148.51629,-20.33721,148.5163,-20.33721,0,2,26401,48155,14474,83,12617,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-20.2145,148.88566,B,03/09/2022 19:41:52,Argos,0,130,SR,,401677609.74,03/09/2022 19:41:53,1,2,0,-122,401677609.74,148.88566,-20.2145,148.88567,-20.2145,0,3,8104,111737,587,162,3656,92,219,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-20.2145,148.88566,B,03/09/2022 19:41:52,Argos,0,130,SR,,401677609.74,03/09/2022 19:44:03,1,2,0,-122,401677609.74,148.88566,-20.2145,148.88567,-20.2145,0,3,8104,111737,587,162,3656,40,141,0,30,161,133,89,222,244,96,17,203,133,171,135,233,86,124,150,117,64,116,30,225,222,205,95,12,213,70,91,
"",209945,7495,-20.3079,148.91073,B,03/09/2022 20:00:35,Argos,0,148,A1,,401677679.65,03/09/2022 19:59:22,1,2,0,-126,401677679.65,148.91073,-20.3079,148.91074,-20.3079,6,3,1614,33596,77,81,1220,15,17,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-20.30787,148.91091,B,03/09/2022 20:00:35,Argos,0,148,NK,,401677677.06,03/09/2022 19:59:22,1,2,0,-127,401677677.06,148.91091,-20.30787,148.9109,-20.30787,0,2,1484,31103,70,81,1230,27,128,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-20.3079,148.91073,B,03/09/2022 20:00:35,Argos,0,148,A1,,401677679.65,03/09/2022 20:01:50,1,2,0,-126,401677679.65,148.91073,-20.3079,148.91074,-20.3079,6,3,1614,33596,77,81,1220,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-20.30787,148.91091,B,03/09/2022 20:00:35,Argos,0,148,NK,,401677677.06,03/09/2022 20:01:50,1,2,0,-127,401677677.06,148.91091,-20.30787,148.9109,-20.30787,0,2,1484,31103,70,81,1230,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,,,,,,,0,SR,,401650000,03/10/2022 20:53:17,1,1,0,-126,401650000,,,,,,,,,,,,83,248,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-19.93976,148.87065,A,03/10/2022 22:31:01,Argos,0,123,MC,,401677680.97,03/10/2022 22:30:00,1,3,0,-124,401677680.97,148.87065,-19.93976,148.87065,-19.93976,0,3,4981,38399,646,87,2761,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",209945,7495,-19.93976,148.87065,A,03/10/2022 22:31:01,Argos,0,123,MC,,401677680.97,03/10/2022 22:31:03,1,3,0,-124,401677680.97,148.87065,-19.93976,148.87065,-19.93976,0,3,4981,38399,646,87,2761,89,14,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
