DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
209945,209945,UT,07:48:29 08-Mar-2022,Argos,B,-20.3177,148.7641,21075,62990,7050,114,,,,,,
209945,209945,UT,21:00:30 08-Mar-2022,Argos,B,-20.3372,148.5163,26401,48155,14474,83,,,,,,
209945,209945,UT,19:41:52 09-Mar-2022,Argos,B,-20.2145,148.8857,8104,111737,587,162,,,,,,
209945,209945,UT,20:00:35 09-Mar-2022,Argos,B,-20.3079,148.9107,1614,33596,77,81,,,,,,
209945,209945,UT,20:00:35 09-Mar-2022,Argos,B,-20.3079,148.9109,1484,31103,70,81,,,,,,
209945,209945,UT,22:31:01 10-Mar-2022,Argos,A,-19.9398,148.8707,4981,38399,646,87,,,,,,
209945,209945,UT,22:35:04 10-Mar-2022,Argos,1,-19.9410,148.8623,1312,2734,629,144,,,,,,
209945,209945,UT,22:53:01 10-Mar-2022,Argos,B,-19.9383,148.8661,7990,18777,3399,86,,,,,,
209945,209945,UT,00:09:26 11-Mar-2022,Argos,1,-19.8962,148.8568,1495,6390,349,158,,,,,,
209945,209945,UT,00:10:05 11-Mar-2022,Argos,2,-19.8874,148.8532,348,1584,76,97,,,,,,
209945,209945,UT,06:17:00 11-Mar-2022,Argos,B,-19.7874,148.8226,5093,7006,3702,99,,,,,,
209945,209945,UT,07:49:21 11-Mar-2022,Argos,3,-19.7207,148.9029,232,705,76,108,,,,,,
209945,209945,UT,07:51:36 11-Mar-2022,Argos,2,-19.7192,148.8931,438,2031,94,100,,,,,,
209945,209945,UT,09:33:46 11-Mar-2022,Argos,A,-19.6800,148.9077,4119,11694,1450,93,,,,,,
209945,209945,UT,20:26:31 11-Mar-2022,Argos,1,-19.4783,148.9417,840,4882,144,114,,,,,,
209945,209945,UT,21:02:28 11-Mar-2022,Argos,B,-19.4555,148.9778,3847,14668,1008,71,,,,,,
209945,209945,UT,07:32:07 12-Mar-2022,Argos,1,-19.2291,149.0467,1057,7758,144,99,,,,,,
209945,209945,UT,20:23:37 12-Mar-2022,Argos,B,-18.9858,149.0423,24534,42569,14139,123,,,,,,
209945,209945,UT,07:05:12 14-Mar-2022,Argos,B,-19.1311,149.1361,29097,400021,2116,123,,,,,,
209945,209945,UT,08:25:06 14-Mar-2022,Argos,B,-19.1392,149.1424,3356,41983,268,123,,,,,,
209945,209945,UT,08:34:39 14-Mar-2022,Argos,B,-19.1326,149.1414,4218,19791,898,124,,,,,,
209945,209945,UT,08:34:39 14-Mar-2022,Argos,B,-19.1339,149.1824,4124,16453,1033,118,,,,,,
209945,209945,UT,10:01:05 14-Mar-2022,Argos,1,-19.1425,149.1822,563,1631,194,101,,,,,,
209945,209945,UT,10:14:42 14-Mar-2022,Argos,1,-19.1395,149.1799,1053,7739,143,64,,,,,,
209945,209945,UT,13:54:27 14-Mar-2022,Argos,A,-19.1540,149.1246,2046,7549,554,166,,,,,,
209945,209945,UT,06:47:21 15-Mar-2022,Argos,A,-19.1966,149.1721,276,422,179,19,,,,,,
209945,209945,UT,08:21:35 15-Mar-2022,Argos,2,-19.2358,149.1792,287,361,228,13,,,,,,
209945,209945,UT,08:24:44 15-Mar-2022,Argos,1,-19.2451,149.1693,640,1151,355,0,,,,,,
209945,209945,UT,10:04:50 15-Mar-2022,Argos,3,-19.2500,149.1355,245,661,90,80,,,,,,
209945,209945,UT,11:18:21 15-Mar-2022,Argos,A,-19.2344,149.1193,2219,7492,656,65,,,,,,
209945,209945,UT,12:01:43 15-Mar-2022,Argos,2,-19.2189,149.1307,431,1948,95,70,,,,,,
209945,209945,UT,12:06:37 15-Mar-2022,Argos,3,-19.2181,149.1289,239,666,85,81,,,,,,
209945,209945,UT,12:52:05 15-Mar-2022,Argos,B,-19.2035,149.1277,2403,13269,435,86,,,,,,
209945,209945,UT,06:31:39 16-Mar-2022,Argos,B,-19.1489,149.0810,6212,14094,2737,101,,,,,,
