DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
209945,209945,UT,DS,1,0,0,,,07:48:29 08-Mar-2022,SR,B,-20.3177,148.7641,-20.3177,148.7641,,,401677607,-120
209945,209945,UT,DS,1,0,0,,,21:00:30 08-Mar-2022,NP,B,-20.3372,148.5163,-20.3372,148.5163,,,401677594,-135
209945,209945,UT,DS,2,0,1,130,130,19:41:52 09-Mar-2022,SR,B,-20.2145,148.8857,-20.2145,148.8857,,,401677609,-122
209945,209945,UT,DS,2,0,1,148,148,20:00:35 09-Mar-2022,A1,B,-20.3079,148.9107,-20.3079,148.9107,6,,401677679,-126
209945,209945,UT,DS,2,0,1,148,148,20:00:35 09-Mar-2022,NK,B,-20.3079,148.9109,-20.3079,148.9109,,,401677677,-127
209945,209945,UT,DS,1,0,0,,,20:53:17 10-Mar-2022,SR,,,,,,,,401650000,-126
209945,209945,UT,DS,3,0,1,61,60,22:31:01 10-Mar-2022,MC,A,-19.9398,148.8707,-19.9398,148.8707,,,401677680,-124
209945,209945,UT,DS,4,0,2,95,26,22:35:04 10-Mar-2022,NN,1,-19.9410,148.8623,-19.9410,148.8623,56,,401677675,-132
209945,209945,UT,DS,1,0,0,,,22:53:01 10-Mar-2022,NK,B,-19.9383,148.8661,-19.9383,148.8661,6,,401677672,-133
209945,209945,UT,DS,7,0,0,18,15,00:09:26 11-Mar-2022,MC,1,-19.8962,148.8568,-19.8962,148.8568,58,,401677672,-119
209945,209945,UT,DS,5,0,0,187,15,00:10:05 11-Mar-2022,NN,2,-19.8874,148.8532,-19.8874,148.8532,56,,401677675,-125
209945,209945,UT,DS,1,0,0,,,06:17:00 11-Mar-2022,SR,B,-19.7874,148.8226,-19.7874,148.8226,8,,401677656,-135
209945,209945,UT,DS,7,0,1,37,22,07:49:21 11-Mar-2022,A1,3,-19.7207,148.9029,-19.7207,148.9029,57,,401677674,-122
209945,209945,UT,DS,10,0,1,45,15,07:51:36 11-Mar-2022,SR,2,-19.7192,148.8931,-19.7192,148.8931,56,,401677674,-121
209945,209945,UT,DS,3,0,1,69,42,09:33:46 11-Mar-2022,NK,A,-19.6800,148.9077,-19.6800,148.9077,8,,401677677,-130
