Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7495,209945,3,SR,B,1,08-Mar-2022,07:48:29,-20.3177,148.7641,,401677607,-120,,0,08-Mar-2022,07:48:29,-20.3177,148.7641,,21075,62990,7050,114,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,NP,B,2,08-Mar-2022,21:00:30,-20.3372,148.5163,,401677594,-135,,0,08-Mar-2022,21:00:30,-20.3372,148.5163,,26401,48155,14474,83,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,SR,B,3,09-Mar-2022,19:41:52,-20.2145,148.8857,,401677609,-122,,0,09-Mar-2022,19:41:53,-20.2145,148.8857,130,8104,111737,587,162,,,92,219,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,31,SR,B,3,09-Mar-2022,19:41:52,-20.2145,148.8857,,401677609,-122,,0,09-Mar-2022,19:44:03,-20.2145,148.8857,130,8104,111737,587,162,,,40,141,0,30,161,133,89,222,244,96,17,203,133,171,135,233,86,124,150,117,64,116,30,225,222,205,95,12,213,70,91,
7495,209945,3,A1,B,4,09-Mar-2022,20:00:35,-20.3079,148.9107,,401677679,-126,6,0,09-Mar-2022,19:59:22,-20.3079,148.9107,148,1614,33596,77,81,,,15,17,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,A1,B,4,09-Mar-2022,20:00:35,-20.3079,148.9107,,401677679,-126,6,0,09-Mar-2022,20:01:50,-20.3079,148.9107,148,1614,33596,77,81,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,NK,B,5,09-Mar-2022,20:00:35,-20.3079,148.9109,,401677677,-127,,0,09-Mar-2022,19:59:22,-20.3079,148.9109,148,1484,31103,70,81,,,27,128,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,NK,B,5,09-Mar-2022,20:00:35,-20.3079,148.9109,,401677677,-127,,0,09-Mar-2022,20:01:50,-20.3079,148.9109,148,1484,31103,70,81,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,SR, ,6,10-Mar-2022,20:53:17,,,,401650000,-126,,0,10-Mar-2022,20:53:17,,,,,,,,,,83,248,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209945,3,MC,A,7,10-Mar-2022,22:31:01,-19.9398,148.8707,,401677680,-124,,0,10-Mar-2022,22:30:00,-19.9398,148.8707,123,4981,38399,646,87,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
