DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
209945,209945,UT,19:44:03 09-Mar-2022,,,B,-20.2145,148.8857,CRC (both failed),,,40,141,0,30,161,133,89,222,244,96,17,203,133,171,135,233,86,124,150,117,64,116,30,225,222,205,95,12,213,70,91,
209945,209945,UT,19:59:22 09-Mar-2022,,,B,-20.3079,148.9107,CRC 15.9,19:59:22 09-Mar-2022,Status,15,17,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,19:59:22 09-Mar-2022,,,B,-20.3079,148.9109,CRC 11.10,19:59:22 09-Mar-2022,Status,27,128,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,22:32:03 10-Mar-2022,,,A,-19.9398,148.8707,CRC 11.0,,,107,132,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,22:32:03 10-Mar-2022,,,1,-19.9410,148.8623,CRC 11.5,22:32:03 10-Mar-2022,Status,75,209,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,22:36:48 10-Mar-2022,,,1,-19.9410,148.8623,CRC 1.7,22:36:48 10-Mar-2022,Status,81,18,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,07:47:32 11-Mar-2022,,,3,-19.7207,148.9029,CRC 12.2,07:47:32 11-Mar-2022,Status,92,176,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,07:50:18 11-Mar-2022,,,2,-19.7192,148.8931,CRC 11.14,,,11,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,09:32:46 11-Mar-2022,,,A,-19.6800,148.9077,CRC 15.11,09:32:46 11-Mar-2022,Status,15,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,20:22:32 11-Mar-2022,,,1,-19.4783,148.9417,CRC 1.11,,,97,151,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,20:25:30 11-Mar-2022,,,1,-19.4783,148.9417,CRC 15.12,20:25:30 11-Mar-2022,Status,15,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,20:25:57 11-Mar-2022,,,1,-19.4783,148.9417,CRC 14.9,20:25:57 11-Mar-2022,Status,30,142,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,07:30:41 12-Mar-2022,,,1,-19.2291,149.0467,CRC 5.8,07:30:41 12-Mar-2022,Status,69,227,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,07:32:52 12-Mar-2022,,,1,-19.2291,149.0467,CRC 15.12,07:32:52 12-Mar-2022,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,20:23:37 12-Mar-2022,,,B,-18.9858,149.0423,CRC 82.138,20:33:26 12-Mar-2022,Status,74,80,165,245,40,150,198,120,70,82,22,149,216,163,95,16,1,206,27,214,16,247,144,,,,,,,,,
209945,209945,UT,09:59:50 14-Mar-2022,,,1,-19.1425,149.1822,CRC 8.11,09:59:50 14-Mar-2022,Status,88,10,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,10:04:24 14-Mar-2022,,,1,-19.1425,149.1822,Short Msg Type 7?,,,126,166,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,06:45:15 15-Mar-2022,,,A,-19.1966,149.1721,CRC 1.2,,,97,135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,06:49:23 15-Mar-2022,,,A,-19.1966,149.1721,CRC 3.11,06:49:23 15-Mar-2022,Status,67,104,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,08:18:33 15-Mar-2022,,,2,-19.2358,149.1792,CRC 5.6,08:18:33 15-Mar-2022,Status,85,189,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,10:10:47 15-Mar-2022,,,3,-19.2500,149.1355,CRC 3.5,10:10:47 15-Mar-2022,Status,83,16,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,11:57:40 15-Mar-2022,,,3,-19.2181,149.1289,CRC 15.13,11:57:40 15-Mar-2022,Status,15,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209945,209945,UT,12:00:47 15-Mar-2022,,,3,-19.2181,149.1289,CRC 233.57,12:00:47 15-Mar-2022,Status,93,51,164,229,103,243,162,150,187,255,143,85,36,63,154,5,54,89,123,177,61,54,177,,,,,,,,,
209945,209945,UT,12:00:47 15-Mar-2022,,,2,-19.2189,149.1307,CRC 233.144,04:07:36 15-Mar-2022,Status,93,54,149,161,10,59,168,143,167,144,121,6,62,69,115,129,134,29,56,100,153,20,65,,,,,,,,,
209945,209945,UT,11:40:49 16-Mar-2022,,,B,-19.2793,149.3107,CRC 1.3,,,97,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
