DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
228001,228001,UT,Strong,15-Feb-2022,08:00:42,15-Feb-2022,07:59:12
228001,228001,UT,Strong,02-Oct-2022,18:54:14,02-Oct-2022,18:40:07
