DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
228001,228001,0.500000,UT,00:00:00 15-Feb-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 07-Mar-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 06-May-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 08-Jun-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 09-Jun-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 10-Jun-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 22-Jun-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 29-Jun-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 06-Sep-2022,,,,0.000000,0.000000,Status,,,
228001,228001,0.500000,UT,00:00:00 02-Oct-2022,,,,0.000000,0.000000,Status,,,
