DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
222236,222236,UT,Strong,08-Oct-2022,20:39:16,08-Oct-2022,20:38:41
222236,222236,UT,Strong,15-Feb-2023,12:33:46,15-Feb-2023,12:27:27
222236,222236,UT,Strong,18-Dec-2023,14:34:58,18-Dec-2023,14:12:47
