DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
222236,222236,0.500000,UT,21:00:00 08-Oct-2022,,,,0.0,28.3,Status
222236,222236,0.500000,UT,00:00:00 09-Oct-2022,,,,0.0,28.9,Status
222236,222236,0.500000,UT,21:00:00 09-Oct-2022,,,,0.0,23.6,Status
222236,222236,0.500000,UT,09:00:00 14-Feb-2023,,,,0.0,28.8,Status
222236,222236,0.500000,UT,09:00:00 15-Feb-2023,,,,0.0,27.8,Status
222236,222236,0.500000,UT,10:00:00 15-Feb-2023,,,,0.0,28.0,Status
222236,222236,0.500000,UT,12:00:00 15-Feb-2023,,,,0.0,27.5,Status
222236,222236,0.500000,UT,19:00:00 26-Feb-2023,,,,0.0,26.9,Status
222236,222236,0.500000,UT,09:00:00 27-Feb-2023,,,,0.0,27.2,Status
222236,222236,0.500000,UT,08:00:00 01-Mar-2023,,,,0.0,27.5,Status
222236,222236,0.500000,UT,11:00:00 03-Mar-2023,,,,0.0,27.5,Status
222236,222236,0.500000,UT,10:00:00 04-Mar-2023,,,,0.0,28.0,Status
222236,222236,0.500000,UT,08:00:00 05-Mar-2023,,,,0.0,27.5,Status
222236,222236,0.500000,UT,08:00:00 07-Mar-2023,,,,0.0,27.7,Status
222236,222236,0.500000,UT,09:00:00 08-Mar-2023,,,,0.0,27.6,Status
222236,222236,0.500000,UT,09:00:00 09-Mar-2023,,,,0.0,28.0,Status
222236,222236,0.500000,UT,09:00:00 25-Mar-2023,,,,0.0,28.4,Status
222236,222236,0.500000,UT,10:00:00 25-Mar-2023,,,,0.0,27.9,Status
222236,222236,0.500000,UT,09:00:00 26-Mar-2023,,,,0.0,29.1,Status
222236,222236,0.500000,UT,11:00:00 26-Mar-2023,,,,0.0,28.1,Status
222236,222236,0.500000,UT,11:00:00 27-Mar-2023,,,,0.0,26.3,Status
222236,222236,0.500000,UT,13:00:00 28-Mar-2023,,,,0.0,28.3,Status
222236,222236,0.500000,UT,12:00:00 03-Apr-2023,,,,0.0,27.4,Status
222236,222236,0.500000,UT,07:00:00 04-Apr-2023,,,,0.0,28.2,Status
222236,222236,0.500000,UT,08:00:00 05-Apr-2023,,,,0.0,28.0,Status
222236,222236,0.500000,UT,08:00:00 06-Apr-2023,,,,0.0,26.4,Status
222236,222236,0.500000,UT,09:00:00 07-Apr-2023,,,,0.0,27.8,Status
222236,222236,0.500000,UT,10:00:00 09-Apr-2023,,,,0.0,28.1,Status
222236,222236,0.500000,UT,11:00:00 11-Apr-2023,,,,0.0,27.8,Status
222236,222236,0.500000,UT,09:00:00 14-Apr-2023,,,,0.0,28.6,Status
222236,222236,0.500000,UT,14:00:00 18-Apr-2023,,,,0.0,27.4,Status
222236,222236,0.500000,UT,07:00:00 19-Apr-2023,,,,0.0,27.4,Status
222236,222236,0.500000,UT,13:00:00 29-Apr-2023,,,,0.0,27.0,Status
222236,222236,0.500000,UT,10:00:00 10-May-2023,,,,0.0,27.6,Status
222236,222236,0.500000,UT,07:00:00 12-May-2023,,,,0.0,26.9,Status
222236,222236,0.500000,UT,12:00:00 12-May-2023,,,,0.0,26.6,Status
222236,222236,0.500000,UT,23:00:00 13-May-2023,,,,0.0,26.7,Status
222236,222236,0.500000,UT,08:00:00 07-Jun-2023,,,,0.0,25.5,Status
222236,222236,0.500000,UT,08:00:00 10-Jun-2023,,,,0.0,24.5,Status
222236,222236,0.500000,UT,13:00:00 10-Jun-2023,,,,0.0,24.4,Status
222236,222236,0.500000,UT,13:00:00 11-Jun-2023,,,,0.0,24.7,Status
222236,222236,0.500000,UT,08:00:00 12-Jun-2023,,,,0.0,24.8,Status
222236,222236,0.500000,UT,11:00:00 12-Jun-2023,,,,0.0,24.0,Status
222236,222236,0.500000,UT,22:00:00 17-Jun-2023,,,,0.0,24.8,Status
222236,222236,0.500000,UT,11:00:00 23-Jun-2023,,,,0.0,23.4,Status
222236,222236,0.500000,UT,19:00:00 24-Jun-2023,,,,0.0,23.3,Status
222236,222236,0.500000,UT,11:00:00 25-Jun-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,09:00:00 28-Jun-2023,,,,0.0,23.3,Status
222236,222236,0.500000,UT,21:00:00 01-Jul-2023,,,,0.0,24.5,Status
222236,222236,0.500000,UT,12:00:00 08-Jul-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,07:00:00 11-Jul-2023,,,,0.0,22.9,Status
222236,222236,0.500000,UT,09:00:00 11-Jul-2023,,,,0.0,22.5,Status
222236,222236,0.500000,UT,11:00:00 13-Jul-2023,,,,0.0,22.0,Status
222236,222236,0.500000,UT,19:00:00 13-Jul-2023,,,,0.0,22.3,Status
222236,222236,0.500000,UT,20:00:00 14-Jul-2023,,,,0.0,22.6,Status
222236,222236,0.500000,UT,10:00:00 15-Jul-2023,,,,0.0,22.9,Status
222236,222236,0.500000,UT,13:00:00 15-Jul-2023,,,,0.0,21.7,Status
222236,222236,0.500000,UT,19:00:00 16-Jul-2023,,,,0.0,21.6,Status
222236,222236,0.500000,UT,10:00:00 18-Jul-2023,,,,0.0,22.8,Status
222236,222236,0.500000,UT,10:00:00 19-Jul-2023,,,,0.0,22.6,Status
222236,222236,0.500000,UT,11:00:00 26-Jul-2023,,,,0.0,21.8,Status
222236,222236,0.500000,UT,12:00:00 26-Jul-2023,,,,0.0,22.0,Status
222236,222236,0.500000,UT,00:00:00 31-Jul-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,12:00:00 31-Jul-2023,,,,0.0,21.9,Status
222236,222236,0.500000,UT,13:00:00 31-Jul-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,21:00:00 31-Jul-2023,,,,0.0,22.3,Status
222236,222236,0.500000,UT,14:00:00 03-Aug-2023,,,,0.0,22.5,Status
222236,222236,0.500000,UT,11:00:00 05-Aug-2023,,,,0.0,22.9,Status
222236,222236,0.500000,UT,13:00:00 07-Aug-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,11:00:00 11-Aug-2023,,,,0.0,25.0,Status
222236,222236,0.500000,UT,12:00:00 12-Aug-2023,,,,0.0,22.6,Status
222236,222236,0.500000,UT,08:00:00 14-Aug-2023,,,,0.0,25.5,Status
222236,222236,0.500000,UT,13:00:00 14-Aug-2023,,,,0.0,23.6,Status
222236,222236,0.500000,UT,20:00:00 14-Aug-2023,,,,0.0,22.5,Status
222236,222236,0.500000,UT,21:00:00 14-Aug-2023,,,,0.0,22.0,Status
222236,222236,0.500000,UT,09:00:00 15-Aug-2023,,,,0.0,22.6,Status
222236,222236,0.500000,UT,13:00:00 15-Aug-2023,,,,0.0,22.4,Status
222236,222236,0.500000,UT,06:00:00 16-Aug-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,14:00:00 18-Aug-2023,,,,0.0,22.9,Status
222236,222236,0.500000,UT,07:00:00 21-Aug-2023,,,,0.0,23.5,Status
222236,222236,0.500000,UT,08:00:00 21-Aug-2023,,,,0.0,21.9,Status
222236,222236,0.500000,UT,11:00:00 22-Aug-2023,,,,0.0,21.6,Status
222236,222236,0.500000,UT,08:00:00 23-Aug-2023,,,,0.0,23.6,Status
222236,222236,0.500000,UT,11:00:00 23-Aug-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,12:00:00 23-Aug-2023,,,,0.0,22.8,Status
222236,222236,0.500000,UT,08:00:00 24-Aug-2023,,,,0.0,22.8,Status
222236,222236,0.500000,UT,09:00:00 25-Aug-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,11:00:00 28-Aug-2023,,,,0.0,22.8,Status
222236,222236,0.500000,UT,19:00:00 29-Aug-2023,,,,0.0,11.3,Status
222236,222236,0.500000,UT,07:00:00 30-Aug-2023,,,,0.0,22.0,Status
222236,222236,0.500000,UT,19:00:00 30-Aug-2023,,,,0.0,22.5,Status
222236,222236,0.500000,UT,07:00:00 31-Aug-2023,,,,0.0,22.6,Status
222236,222236,0.500000,UT,14:00:00 02-Sep-2023,,,,0.0,22.9,Status
222236,222236,0.500000,UT,07:00:00 03-Sep-2023,,,,0.0,23.5,Status
222236,222236,0.500000,UT,09:00:00 03-Sep-2023,,,,0.0,23.1,Status
222236,222236,0.500000,UT,10:00:00 04-Sep-2023,,,,0.0,23.3,Status
222236,222236,0.500000,UT,11:00:00 04-Sep-2023,,,,0.0,23.1,Status
222236,222236,0.500000,UT,12:00:00 05-Sep-2023,,,,0.0,23.1,Status
222236,222236,0.500000,UT,08:00:00 06-Sep-2023,,,,0.0,24.0,Status
222236,222236,0.500000,UT,07:00:00 07-Sep-2023,,,,0.0,24.3,Status
222236,222236,0.500000,UT,18:00:00 10-Sep-2023,,,,0.0,21.5,Status
222236,222236,0.500000,UT,20:00:00 10-Sep-2023,,,,0.0,22.4,Status
222236,222236,0.500000,UT,19:00:00 11-Sep-2023,,,,0.0,21.5,Status
222236,222236,0.500000,UT,07:00:00 20-Sep-2023,,,,0.0,24.6,Status
222236,222236,0.500000,UT,10:00:00 20-Sep-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,11:00:00 21-Sep-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,12:00:00 21-Sep-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,08:00:00 22-Sep-2023,,,,0.0,23.3,Status
222236,222236,0.500000,UT,10:00:00 24-Sep-2023,,,,0.0,22.8,Status
222236,222236,0.500000,UT,11:00:00 26-Sep-2023,,,,0.0,23.0,Status
222236,222236,0.500000,UT,19:00:00 27-Sep-2023,,,,0.0,22.5,Status
222236,222236,0.500000,UT,06:00:00 28-Sep-2023,,,,0.0,22.8,Status
222236,222236,0.500000,UT,08:00:00 30-Sep-2023,,,,0.0,22.9,Status
222236,222236,0.500000,UT,11:00:00 03-Oct-2023,,,,0.0,23.3,Status
222236,222236,0.500000,UT,07:00:00 04-Oct-2023,,,,0.0,24.5,Status
222236,222236,0.500000,UT,08:00:00 04-Oct-2023,,,,0.0,24.0,Status
222236,222236,0.500000,UT,10:00:00 04-Oct-2023,,,,0.0,23.7,Status
222236,222236,0.500000,UT,12:00:00 04-Oct-2023,,,,0.0,23.4,Status
222236,222236,0.500000,UT,14:00:00 05-Oct-2023,,,,0.0,24.4,Status
222236,222236,0.500000,UT,07:00:00 06-Oct-2023,,,,0.0,23.7,Status
222236,222236,0.500000,UT,08:00:00 06-Oct-2023,,,,0.0,23.9,Status
222236,222236,0.500000,UT,09:00:00 06-Oct-2023,,,,0.0,23.7,Status
222236,222236,0.500000,UT,18:00:00 09-Oct-2023,,,,0.0,22.4,Status
222236,222236,0.500000,UT,11:00:00 10-Oct-2023,,,,0.0,24.0,Status
222236,222236,0.500000,UT,19:00:00 10-Oct-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,06:00:00 11-Oct-2023,,,,0.0,24.0,Status
222236,222236,0.500000,UT,11:00:00 11-Oct-2023,,,,0.0,23.3,Status
222236,222236,0.500000,UT,12:00:00 12-Oct-2023,,,,0.0,25.0,Status
222236,222236,0.500000,UT,12:00:00 13-Oct-2023,,,,0.0,24.0,Status
222236,222236,0.500000,UT,07:00:00 14-Oct-2023,,,,0.0,24.1,Status
222236,222236,0.500000,UT,08:00:00 14-Oct-2023,,,,0.0,23.8,Status
222236,222236,0.500000,UT,09:00:00 15-Oct-2023,,,,0.0,24.2,Status
222236,222236,0.500000,UT,14:00:00 16-Oct-2023,,,,0.0,23.8,Status
222236,222236,0.500000,UT,13:00:00 18-Oct-2023,,,,0.0,23.5,Status
222236,222236,0.500000,UT,10:00:00 19-Oct-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,12:00:00 19-Oct-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,13:00:00 21-Oct-2023,,,,0.0,24.1,Status
222236,222236,0.500000,UT,18:00:00 22-Oct-2023,,,,0.0,23.2,Status
222236,222236,0.500000,UT,17:00:00 25-Oct-2023,,,,0.0,23.5,Status
222236,222236,0.500000,UT,10:00:00 26-Oct-2023,,,,0.0,27.4,Status
222236,222236,0.500000,UT,18:00:00 26-Oct-2023,,,,0.0,24.3,Status
222236,222236,0.500000,UT,14:00:00 31-Oct-2023,,,,0.0,24.3,Status
222236,222236,0.500000,UT,08:00:00 01-Nov-2023,,,,0.0,24.5,Status
222236,222236,0.500000,UT,09:00:00 01-Nov-2023,,,,0.0,24.7,Status
222236,222236,0.500000,UT,12:00:00 02-Nov-2023,,,,0.0,24.4,Status
222236,222236,0.500000,UT,08:00:00 04-Nov-2023,,,,0.0,26.0,Status
222236,222236,0.500000,UT,19:00:00 05-Nov-2023,,,,0.0,24.3,Status
222236,222236,0.500000,UT,08:00:00 06-Nov-2023,,,,0.0,24.6,Status
222236,222236,0.500000,UT,18:00:00 08-Nov-2023,,,,0.0,24.1,Status
222236,222236,0.500000,UT,19:00:00 09-Nov-2023,,,,0.0,24.3,Status
222236,222236,0.500000,UT,08:00:00 11-Nov-2023,,,,0.0,24.8,Status
222236,222236,0.500000,UT,12:00:00 12-Nov-2023,,,,0.0,24.3,Status
222236,222236,0.500000,UT,08:00:00 13-Nov-2023,,,,0.0,24.9,Status
222236,222236,0.500000,UT,11:00:00 15-Nov-2023,,,,0.0,25.1,Status
222236,222236,0.500000,UT,12:00:00 15-Nov-2023,,,,0.0,25.3,Status
222236,222236,0.500000,UT,12:00:00 17-Nov-2023,,,,0.0,25.4,Status
222236,222236,0.500000,UT,08:00:00 26-Nov-2023,,,,0.0,25.3,Status
222236,222236,0.500000,UT,12:00:00 26-Nov-2023,,,,0.0,25.3,Status
222236,222236,0.500000,UT,12:00:00 01-Dec-2023,,,,0.0,26.2,Status
222236,222236,0.500000,UT,13:00:00 01-Dec-2023,,,,0.0,26.1,Status
222236,222236,0.500000,UT,12:00:00 03-Dec-2023,,,,0.0,25.9,Status
222236,222236,0.500000,UT,13:00:00 03-Dec-2023,,,,0.0,25.9,Status
222236,222236,0.500000,UT,08:00:00 04-Dec-2023,,,,0.0,27.2,Status
222236,222236,0.500000,UT,08:00:00 06-Dec-2023,,,,0.0,27.0,Status
222236,222236,0.500000,UT,10:00:00 08-Dec-2023,,,,0.0,28.8,Status
222236,222236,0.500000,UT,15:00:00 16-Dec-2023,,,,0.0,26.3,Status
222236,222236,0.500000,UT,13:00:00 17-Dec-2023,,,,0.0,26.5,Status
222236,222236,0.500000,UT,14:00:00 18-Dec-2023,,,,0.0,26.6,Status
