DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
222236,222236,0.500000,UT,00:00:00 08-Oct-2022,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 09-Oct-2022,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 14-Feb-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 15-Feb-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 26-Feb-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 27-Feb-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 01-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 03-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 04-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 05-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 07-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 08-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 09-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 25-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 26-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 27-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 28-Mar-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 03-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 04-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 05-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 06-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 07-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 09-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 11-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 14-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 18-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 19-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 29-Apr-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 10-May-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 12-May-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 13-May-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 07-Jun-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 10-Jun-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 11-Jun-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 12-Jun-2023,,,,0.000000,0.000000,Status,,,
222236,222236,0.500000,UT,00:00:00 17-Jun-2023,,,,0.000000,0.000000,Status,,,
