DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
209945,209945,0.500000,UT,22:00:00 24-Sep-2021,,,,0.0,25.3,Status
209945,209945,0.500000,UT,23:00:00 24-Sep-2021,,,,0.0,29.4,Status
209945,209945,0.500000,UT,00:00:00 25-Sep-2021,,,,0.0,43.6,Status
209945,209945,0.500000,UT,21:00:00 03-Oct-2021,,,,0.0,26.0,Status
209945,209945,0.500000,UT,20:00:00 04-Oct-2021,,,,0.0,25.8,Status
209945,209945,0.500000,UT,21:00:00 04-Oct-2021,,,,0.0,25.6,Status
209945,209945,0.500000,UT,08:00:00 05-Oct-2021,,,,0.0,25.7,Status
209945,209945,0.500000,UT,20:00:00 06-Oct-2021,,,,0.0,25.5,Status
209945,209945,0.500000,UT,07:00:00 09-Oct-2021,,,,0.0,25.5,Status
209945,209945,0.500000,UT,08:00:00 12-Oct-2021,,,,0.0,26.3,Status
209945,209945,0.500000,UT,10:00:00 15-Oct-2021,,,,0.0,25.9,Status
209945,209945,0.500000,UT,07:00:00 01-Nov-2021,,,,0.0,26.9,Status
209945,209945,0.500000,UT,20:00:00 10-Nov-2021,,,,0.0,27.3,Status
209945,209945,0.500000,UT,13:00:00 20-Nov-2021,,,,0.0,27.5,Status
209945,209945,0.500000,UT,19:00:00 21-Nov-2021,,,,0.0,27.8,Status
209945,209945,0.500000,UT,08:00:00 25-Nov-2021,,,,0.0,28.4,Status
209945,209945,0.500000,UT,20:00:00 26-Nov-2021,,,,0.0,27.4,Status
209945,209945,0.500000,UT,09:00:00 10-Dec-2021,,,,0.0,28.8,Status
209945,209945,0.500000,UT,12:00:00 12-Dec-2021,,,,0.0,28.8,Status
209945,209945,0.500000,UT,19:00:00 14-Dec-2021,,,,0.0,28.6,Status
209945,209945,0.500000,UT,21:00:00 14-Dec-2021,,,,0.0,28.6,Status
209945,209945,0.500000,UT,09:00:00 17-Dec-2021,,,,0.0,28.1,Status
209945,209945,0.500000,UT,12:00:00 18-Dec-2021,,,,0.0,28.3,Status
209945,209945,0.500000,UT,09:00:00 19-Dec-2021,,,,0.0,29.0,Status
209945,209945,0.500000,UT,19:00:00 25-Dec-2021,,,,0.0,28.9,Status
209945,209945,0.500000,UT,21:00:00 25-Dec-2021,,,,0.0,28.9,Status
209945,209945,0.500000,UT,20:00:00 26-Dec-2021,,,,0.0,29.0,Status
209945,209945,0.500000,UT,22:00:00 28-Dec-2021,,,,0.0,28.6,Status
209945,209945,0.500000,UT,21:00:00 01-Jan-2022,,,,0.0,29.0,Status
209945,209945,0.500000,UT,12:00:00 19-Jan-2022,,,,0.0,29.3,Status
209945,209945,0.500000,UT,21:00:00 19-Jan-2022,,,,0.0,29.1,Status
209945,209945,0.500000,UT,20:00:00 26-Feb-2022,,,,0.0,28.6,Status
209945,209945,0.500000,UT,21:00:00 28-Feb-2022,,,,0.0,28.9,Status
