DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
209945,209945,0.500000,UT,00:00:00 24-Sep-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 25-Sep-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 03-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 04-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 05-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 06-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 09-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 12-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 15-Oct-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 01-Nov-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 10-Nov-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 20-Nov-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 21-Nov-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 25-Nov-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 26-Nov-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 10-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 12-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 14-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 17-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 18-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 19-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 25-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 26-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 28-Dec-2021,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 01-Jan-2022,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 19-Jan-2022,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 26-Feb-2022,,,,0.000000,0.000000,Status,,,
209945,209945,0.500000,UT,00:00:00 28-Feb-2022,,,,0.000000,0.000000,Status,,,
