Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7495,209949,3,SR,3,1,04-Oct-2022,06:54:18,-23.8448,151.2500,,401677616,-129,50,0,04-Oct-2022,06:52:06,-23.8448,151.2500,267,153,268,87,62,,,76,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,SR,3,1,04-Oct-2022,06:54:18,-23.8448,151.2500,,401677616,-129,50,0,04-Oct-2022,06:53:33,-23.8448,151.2500,267,153,268,87,62,,,95,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,SR,3,1,04-Oct-2022,06:54:18,-23.8448,151.2500,,401677616,-129,50,0,04-Oct-2022,06:55:03,-23.8448,151.2500,267,153,268,87,62,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,SR,3,1,04-Oct-2022,06:54:18,-23.8448,151.2500,,401677616,-129,50,0,04-Oct-2022,06:56:33,-23.8448,151.2500,267,153,268,87,62,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,A1,B,2,04-Oct-2022,07:45:06,-23.8475,151.2533,,401677626,-121,8,0,04-Oct-2022,07:44:22,-23.8475,151.2533,90,603,8470,42,138,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,A1,B,2,04-Oct-2022,07:45:06,-23.8475,151.2533,,401677626,-121,8,0,04-Oct-2022,07:45:52,-23.8475,151.2533,90,603,8470,42,138,,,77,199,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,SR,A,3,04-Oct-2022,08:30:55,-23.8442,151.2524,,401677634,-129,8,0,04-Oct-2022,08:29:24,-23.8442,151.2524,183,437,1865,102,71,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,SR,A,3,04-Oct-2022,08:30:55,-23.8442,151.2524,,401677634,-129,8,0,04-Oct-2022,08:30:54,-23.8442,151.2524,183,437,1865,102,71,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,SR,A,3,04-Oct-2022,08:30:55,-23.8442,151.2524,,401677634,-129,8,0,04-Oct-2022,08:32:27,-23.8442,151.2524,183,437,1865,102,71,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,NK,A,4,04-Oct-2022,08:51:45,-23.8462,151.2475,,401677635,-123,6,0,04-Oct-2022,08:50:16,-23.8462,151.2475,179,493,2846,85,83,,,86,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,NK,A,4,04-Oct-2022,08:51:45,-23.8462,151.2475,,401677635,-123,6,0,04-Oct-2022,08:51:46,-23.8462,151.2475,179,493,2846,85,83,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,NK,A,4,04-Oct-2022,08:51:45,-23.8462,151.2475,,401677635,-123,6,0,04-Oct-2022,08:53:15,-23.8462,151.2475,179,493,2846,85,83,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,NP,1,5,04-Oct-2022,10:07:34,-23.8482,151.2403,,401677637,-123,58,0,04-Oct-2022,10:05:20,-23.8482,151.2403,451,539,5953,48,78,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,NP,1,5,04-Oct-2022,10:07:34,-23.8482,151.2403,,401677637,-123,58,0,04-Oct-2022,10:06:50,-23.8482,151.2403,451,539,5953,48,78,,,64,177,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209949,3,NP,1,5,04-Oct-2022,10:07:34,-23.8482,151.2403,,401677637,-123,58,0,04-Oct-2022,10:08:20,-23.8482,151.2403,451,539,5953,48,78,,,95,160,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
