DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
209949,209949,0.500000,UT,22:00:00 09-Oct-2022,,,,0.0,23.8,Status
209949,209949,0.500000,UT,08:00:00 15-Oct-2022,,,,0.0,24.8,Status
209949,209949,0.500000,UT,07:00:00 16-Oct-2022,,,,0.0,25.1,Status
209949,209949,0.500000,UT,20:00:00 16-Oct-2022,,,,0.0,25.1,Status
209949,209949,0.500000,UT,07:00:00 18-Oct-2022,,,,0.0,25.7,Status
209949,209949,0.500000,UT,07:00:00 19-Oct-2022,,,,0.0,26.0,Status
209949,209949,0.500000,UT,00:00:00 25-Oct-2022,,,,0.0,27.7,Status
209949,209949,0.500000,UT,20:00:00 03-Nov-2022,,,,0.0,27.9,Status
209949,209949,0.500000,UT,11:00:00 06-Nov-2022,,,,0.0,27.9,Status
209949,209949,0.500000,UT,08:00:00 19-Nov-2022,,,,0.0,27.8,Status
209949,209949,0.500000,UT,21:00:00 30-Nov-2022,,,,0.0,25.8,Status
209949,209949,0.500000,UT,07:00:00 09-Dec-2022,,,,0.0,25.9,Status
209949,209949,0.500000,UT,21:00:00 13-Dec-2022,,,,0.0,26.5,Status
209949,209949,0.500000,UT,07:00:00 14-Dec-2022,,,,0.0,27.0,Status
209949,209949,0.500000,UT,07:00:00 20-Dec-2022,,,,0.0,26.0,Status
209949,209949,0.500000,UT,20:00:00 28-Dec-2022,,,,0.0,25.7,Status
209949,209949,0.500000,UT,20:00:00 29-Dec-2022,,,,0.0,25.7,Status
209949,209949,0.500000,UT,08:00:00 16-Jan-2023,,,,0.0,26.5,Status
209949,209949,0.500000,UT,11:00:00 25-Jan-2023,,,,0.0,27.4,Status
209949,209949,0.500000,UT,08:00:00 04-Feb-2023,,,,0.0,27.3,Status
209949,209949,0.500000,UT,07:00:00 16-Feb-2023,,,,0.0,28.0,Status
209949,209949,0.500000,UT,02:00:00 14-Mar-2023,,,,0.0,28.0,Status
209949,209949,0.500000,UT,07:00:00 19-Mar-2023,,,,0.0,28.6,Status
209949,209949,0.500000,UT,13:00:00 04-Apr-2023,,,,0.0,27.8,Status
209949,209949,0.500000,UT,09:00:00 20-Apr-2023,,,,0.0,27.0,Status
