DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
209949,209949,0.500000,UT,00:00:00 09-Oct-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 15-Oct-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 16-Oct-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 18-Oct-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 19-Oct-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 24-Oct-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 03-Nov-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 06-Nov-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 19-Nov-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 30-Nov-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 09-Dec-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 13-Dec-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 14-Dec-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 20-Dec-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 28-Dec-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 29-Dec-2022,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 16-Jan-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 25-Jan-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 04-Feb-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 16-Feb-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 14-Mar-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 19-Mar-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 04-Apr-2023,,,,0.000000,0.000000,Status,,,
209949,209949,0.500000,UT,00:00:00 20-Apr-2023,,,,0.000000,0.000000,Status,,,
