DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
209949,209949,0.500000,UT,,,06:52:06 04-Oct-2022,,3,-23.8448,151.2500,,,,,,,,,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,06:53:33 04-Oct-2022,,3,-23.8448,151.2500,,,,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,06:55:03 04-Oct-2022,,3,-23.8448,151.2500,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,06:56:33 04-Oct-2022,,3,-23.8448,151.2500,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,07:44:22 04-Oct-2022,,B,-23.8475,151.2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,07:45:52 04-Oct-2022,,B,-23.8475,151.2533,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,08:29:24 04-Oct-2022,,A,-23.8442,151.2524,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,08:30:54 04-Oct-2022,,A,-23.8442,151.2524,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,08:32:27 04-Oct-2022,,A,-23.8442,151.2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,08:50:16 04-Oct-2022,,A,-23.8462,151.2475,,,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,08:51:46 04-Oct-2022,,A,-23.8462,151.2475,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,08:53:15 04-Oct-2022,,A,-23.8462,151.2475,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,10:05:20 04-Oct-2022,,1,-23.8482,151.2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,10:06:50 04-Oct-2022,,1,-23.8482,151.2403,,,,,,,,,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,10:08:20 04-Oct-2022,,1,-23.8482,151.2403,,,,,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,10:09:50 04-Oct-2022,,1,-23.8482,151.2403,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,10:12:51 04-Oct-2022,,1,-23.8482,151.2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,10:32:15 04-Oct-2022,,B,-23.8482,151.2410,,,,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,11:06:53 04-Oct-2022,,2,-23.8454,151.2444,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:08:23 04-Oct-2022,,2,-23.8454,151.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:09:53 04-Oct-2022,,2,-23.8454,151.2444,,,,,,,,,20.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:11:21 04-Oct-2022,,2,-23.8454,151.2444,,,,,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,11:29:23 04-Oct-2022,,A,-23.8449,151.2513,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:30:53 04-Oct-2022,,A,-23.8449,151.2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:33:55 04-Oct-2022,,A,-23.8449,151.2513,,,,,,,,,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:56:32 04-Oct-2022,,A,-23.8451,151.2556,,,,,,,,,20.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:58:02 04-Oct-2022,,A,-23.8451,151.2556,,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,11:59:35 04-Oct-2022,,A,-23.8451,151.2556,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,21:43:46 04-Oct-2022,,0,-23.8647,151.2518,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,21:44:13 04-Oct-2022,,0,-23.8647,151.2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,06:33:55 08-Oct-2022,,,,,,,,,,,,,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,05:57:01 09-Oct-2022,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,06:24:17 09-Oct-2022,,0,-22.8347,151.8969,,,,,,,,,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,06:24:38 09-Oct-2022,,0,-22.8347,151.8969,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,06:25:54 09-Oct-2022,,0,-22.8347,151.8969,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,1.00b,,06:26:09 09-Oct-2022,,0,-22.8347,151.8969,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,09:15:28 09-Oct-2022,,B,-22.8241,151.8973,,,,,,,,,23.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,12:08:12 09-Oct-2022,,A,-22.7617,151.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,12:08:28 09-Oct-2022,,A,-22.7617,151.9171,,,,,,,,,23.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,12:08:57 09-Oct-2022,,A,-22.7617,151.9171,,,,,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209949,209949,0.500000,UT,,,18:20:08 09-Oct-2022,,B,-22.6859,151.9237,,,,,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
