DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209119,209119,UT,Weak,21-Feb-2021,08:52:59,21-Feb-2021,08:51:41
209119,209119,UT,Strong,04-Mar-2021,06:36:37,04-Mar-2021,06:34:50
209119,209119,UT,Strong,28-Jun-2022,20:08:08,28-Jun-2022,19:44:59
