DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
141156,141156,SPOT,DS,3,0,2,189,159,08:36:48 28-Feb-2015,SR,A,-17.0223,146.0620,-17.0223,146.0620,,,401677349,-121
141156,141156,SPOT,DS,1,0,0,,,08:49:04 28-Feb-2015,NK,B,-17.0563,146.0885,-17.0563,146.0885,,,401677358,-129
141156,141156,SPOT,DS,1,0,0,,,13:04:35 28-Feb-2015,MA,B,-16.9989,145.9588,-16.9989,145.9588,8,,401677356,-125
141156,141156,SPOT,DS,1,0,0,,,18:18:12 28-Feb-2015,NK,B,-16.9999,145.9517,-16.9999,145.9517,8,,401677353,-136
141156,141156,SPOT,DS,1,0,0,,,18:23:04 28-Feb-2015,NN,B,-16.9927,145.9414,-16.9927,145.9414,8,,401677346,-136
141156,141156,SPOT,DS,1,0,0,,,00:10:47 01-Mar-2015,MA,B,-16.9809,145.9562,-16.9809,145.9562,8,,401677340,-125
141156,141156,SPOT,DS,1,0,0,,,04:00:06 01-Mar-2015,NP,B,-16.9897,145.9559,-16.9897,145.9559,8,,401677338,-128
141156,141156,SPOT,DS,1,0,1,,,08:02:51 01-Mar-2015,SR,B,-16.9869,145.9518,-16.9869,145.9518,8,,401677336,-122
141156,141156,SPOT,DS,1,0,0,,,08:26:34 01-Mar-2015,NK,B,-16.9906,145.9791,-16.9906,145.9791,8,,401677355,-138
141156,141156,SPOT,DS,1,0,0,,,03:50:04 02-Mar-2015,NP,B,-16.9965,145.9706,-16.9965,145.9706,,,401677358,-131
141156,141156,SPOT,DS,1,0,0,,,07:36:07 02-Mar-2015,SR,B,-16.9108,146.0099,-16.9108,146.0099,8,,401677338,-135
141156,141156,SPOT,DS,3,0,0,172,93,08:29:30 02-Mar-2015,NN,A,-16.9017,146.0397,-16.9017,146.0397,8,,401677350,-133
141156,141156,SPOT,DS,1,0,0,,,09:10:46 02-Mar-2015,SR,B,-16.8960,146.0470,-16.8960,146.0470,8,,401677350,-133
141156,141156,SPOT,DS,1,0,0,,,10:48:31 02-Mar-2015,MA,B,-16.8843,146.0636,-16.8843,146.0636,8,,401677352,-131
141156,141156,SPOT,DS,1,0,0,,,06:46:03 03-Mar-2015,NN,B,-16.8918,146.0604,-16.8918,146.0604,,,401677348,-132
141156,141156,SPOT,DS,1,0,0,,,08:23:36 03-Mar-2015,NN,B,-16.8232,146.1528,-16.8232,146.1528,8,,401677355,-130
141156,141156,SPOT,DS,3,0,1,265,160,08:42:20 03-Mar-2015,SR,A,-16.8142,146.1424,-16.8142,146.1424,,,401677350,-127
141156,141156,SPOT,DS,1,0,1,,,07:33:27 05-Mar-2015,SR,,,,,,,,401650000,-138
141156,141156,SPOT,DS,1,0,0,,,07:55:20 05-Mar-2015,NN,,,,,,,,401650000,-140
141156,141156,SPOT,DS,1,0,0,,,08:21:29 05-Mar-2015,NK,,,,,,,,401650000,-124
141156,141156,SPOT,DS,1,0,0,,,12:20:57 05-Mar-2015,MB,,,,,,,,401650000,-133
141156,141156,SPOT,DS,1,0,1,,,12:58:06 05-Mar-2015,MA,,,,,,,,401650000,-133
141156,141156,SPOT,DS,1,0,0,,,07:31:40 07-Mar-2015,NK,,,,,,,,401650000,-128
141156,141156,SPOT,DS,3,0,0,214,134,07:32:46 07-Mar-2015,NN,A,-16.7648,145.8964,-16.7648,145.8964,,,401677347,-126
141156,141156,SPOT,DS,1,0,1,,,18:47:34 07-Mar-2015,NN,B,-16.8200,145.8865,-16.8200,145.8865,8,,401677357,-135
141156,141156,SPOT,DS,1,0,0,,,20:18:50 07-Mar-2015,NK,B,-16.8174,145.9172,-16.8174,145.9172,8,,401677347,-125
141156,141156,SPOT,DS,1,0,0,,,20:38:57 07-Mar-2015,SR,B,-16.8079,145.8940,-16.8079,145.8940,8,,401677364,-133
141156,141156,SPOT,DS,2,0,0,284,284,07:23:02 08-Mar-2015,NN,B,-16.7082,145.9925,-16.7082,145.9925,8,,401677372,-126
141156,141156,SPOT,DS,2,0,0,234,234,08:46:10 08-Mar-2015,NK,B,-16.7087,145.8347,-16.7087,145.8347,8,,401677356,-130
141156,141156,SPOT,DS,1,0,0,,,15:20:18 09-Mar-2015,NP,,,,,,,,401650000,-132
141156,141156,SPOT,DS,1,0,0,,,17:02:40 09-Mar-2015,NP,,,,,,,,401650000,-130
141156,141156,SPOT,DS,2,0,0,490,490,20:09:49 09-Mar-2015,NN,B,-16.8233,146.0025,-16.8233,146.0025,,,401677382,-135
141156,141156,SPOT,DS,1,0,0,,,21:15:17 09-Mar-2015,SR,B,-16.9428,145.9425,-16.9428,145.9425,8,,401677334,-136
141156,141156,SPOT,DS,1,0,0,,,06:41:27 10-Mar-2015,SR,B,-17.0820,145.7212,-17.0820,145.7212,8,,401677275,-136
141156,141156,SPOT,DS,1,0,0,,,06:59:09 10-Mar-2015,NN,B,-16.9485,145.9411,-16.9485,145.9411,,,401677351,-127
141156,141156,SPOT,DS,3,0,1,300,242,07:54:11 10-Mar-2015,NK,A,-16.9461,146.0409,-16.9461,146.0409,8,,401677346,-127
141156,141156,SPOT,DS,2,0,0,338,338,08:20:20 10-Mar-2015,SR,B,-16.9486,146.0434,-16.9486,146.0434,,,401677349,-126
141156,141156,SPOT,DS,1,0,0,,,08:41:18 10-Mar-2015,NN,B,-16.9618,146.0509,-16.9618,146.0509,7,,401677360,-132
