DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
176410,176410,0.500000,UT,,,06:20:28 18-Oct-2018,,3,-16.7784,145.6736,,,,,,,,,29.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:20:42 18-Oct-2018,,3,-16.7784,145.6736,,,,,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,06:21:48 18-Oct-2018,06:21:54 18-Oct-2018,6,3,-16.7784,145.6736,CRC,,,,723,3.525,,,29.35,,,,,,,,,,,,,,255,255,,0,,,,,,,0,,,,4,,,
176410,176410,0.500000,UT,,,06:22:08 18-Oct-2018,,3,-16.7784,145.6736,,,,,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:23:05 18-Oct-2018,,3,-16.7784,145.6736,,,,,,,,,29.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:23:19 18-Oct-2018,,3,-16.7784,145.6736,,,,,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.00a,,06:23:48 18-Oct-2018,,3,-16.7784,145.6736,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:24:45 18-Oct-2018,,3,-16.7784,145.6736,,,,,,3.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:25:14 18-Oct-2018,,3,-16.7784,145.6736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:28:05 18-Oct-2018,,3,-16.7784,145.6736,,,,,,,,,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:28:34 18-Oct-2018,,3,-16.7784,145.6736,,,,,,3.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:29:31 18-Oct-2018,,3,-16.7784,145.6736,,,,,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.66l,,06:11:03 19-Oct-2018,,B,-16.7779,145.6558,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:18:39 19-Oct-2018,,B,-16.7779,145.6558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:04:24 20-Oct-2018,,1,-16.3602,145.7054,,,,,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.00a,,06:04:53 20-Oct-2018,,1,-16.3602,145.7054,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:05:07 20-Oct-2018,,1,-16.3602,145.7054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:05:22 20-Oct-2018,,1,-16.3602,145.7054,,,,,,,,,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:06:04 20-Oct-2018,,1,-16.3602,145.7054,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:06:47 20-Oct-2018,,1,-16.3602,145.7054,,,,,,,,,434.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:07:01 20-Oct-2018,,1,-16.3602,145.7054,,,,,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:55:04 20-Oct-2018,,1,-16.3507,145.7061,,,,,,,,,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:55:18 20-Oct-2018,,1,-16.3507,145.7061,,,,,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:55:33 20-Oct-2018,,1,-16.3507,145.7061,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.00a,,06:55:47 20-Oct-2018,,1,-16.3507,145.7061,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.00a,,06:28:46 21-Oct-2018,,B,-16.2183,145.7343,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:29:15 21-Oct-2018,,B,-16.2183,145.7343,,,,,,,,,35.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,11:03:53 19-Nov-2018,,,,,,,,,,,,,27.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:12:34 22-Nov-2018,,3,-16.3972,145.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:12:48 22-Nov-2018,,3,-16.3972,145.6995,,,,,,,,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:13:03 22-Nov-2018,,3,-16.3972,145.6995,,,,,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:14:01 22-Nov-2018,,3,-16.3972,145.6995,,,,,,,,,27.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:14:15 22-Nov-2018,,3,-16.3972,145.6995,,,,,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.00a,,19:14:44 22-Nov-2018,,3,-16.3972,145.6995,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:18:59 22-Nov-2018,,3,-16.3972,145.6995,,,,,,3.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:19:43 22-Nov-2018,,3,-16.3972,145.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:19:58 22-Nov-2018,,3,-16.3972,145.6995,,,,,,,,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,09:48:09 23-Nov-2018,,B,-16.3383,145.6812,,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,1.00a,,19:29:51 24-Nov-2018,,2,-16.4091,145.8171,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:30:09 24-Nov-2018,,2,-16.4091,145.8171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:31:37 24-Nov-2018,,2,-16.4091,145.8171,,,,,,,,,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:31:53 24-Nov-2018,,2,-16.4091,145.8171,,,,,2430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:32:33 24-Nov-2018,,2,-16.4091,145.8171,,,,,,3.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,19:32:05 24-Nov-2018,19:32:55 24-Nov-2018,50,2,-16.4091,145.8171,CRC,,,,2432,3.500,,,29.00,,,,,,,,,,,,,,204,46,255,0,,,,,,,0,,,,59,,,
176410,176410,0.500000,UT,1.00a,,19:34:49 24-Nov-2018,,2,-16.4091,145.8171,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:38:57 26-Nov-2018,,,,,,,,,,3.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,20:33:24 28-Nov-2018,,,,,,,,,,,,,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,20:03:00 29-Nov-2018,,B,-16.3074,145.6365,,,,,,,,,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,20:03:32 29-Nov-2018,,B,-16.3074,145.6365,,,,,2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,21:44:48 29-Nov-2018,,,,,,,,,2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,09:52:25 03-Dec-2018,09:53:26 03-Dec-2018,61,B,-16.3294,145.7222,CRC,,,,2607,3.500,,,29.05,,,,,,,,,,,,,,125,45,255,0,,,,,,,8,,,,55,,,
176410,176410,0.500000,UT,,,09:54:51 03-Dec-2018,,B,-16.3294,145.7222,,,,,,3.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,05:40:30 04-Dec-2018,,B,-16.2847,145.7069,,,,,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,19:19:19 04-Dec-2018,,B,-16.3082,145.6788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,07:36:17 06-Dec-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:30:35 08-Dec-2018,,B,-16.3142,145.5540,,,,,,3.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176410,176410,0.500000,UT,,,06:20:35 09-Dec-2018,,B,-16.1302,145.5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
