DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
175019,175019,UT,07:10:27 13-Dec-2018,,,3,-20.2510,148.9506,CRC 6.14,07:10:27 13-Dec-2018,Status,22,75,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,19:02:15 27-Dec-2018,,,B,-19.9435,148.7083,CRC 11.15,19:02:15 27-Dec-2018,Status,75,76,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,19:16:02 05-Jan-2019,,,,,,CRC 15.14,,,111,139,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,19:38:31 05-Jan-2019,,,,,,CRC 10.13,19:38:31 05-Jan-2019,Status,10,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,23:07:15 07-Jan-2019,,,,,,CRC 11.8,23:07:15 07-Jan-2019,Status,91,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,06:30:23 21-Jan-2019,,,,,,CRC 12.10,06:30:23 21-Jan-2019,Status,44,127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,20:46:34 30-Jan-2019,,,B,-20.0191,148.5313,CRC 6.11,20:46:34 30-Jan-2019,Status,38,203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,10:06:34 06-Feb-2019,,,B,-19.4729,149.2329,CRC 14.6,10:06:34 06-Feb-2019,Status,94,73,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,08:18:27 13-Feb-2019,,,,,,CRC 3.14,08:18:27 13-Feb-2019,Status,67,77,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,20:26:24 24-Feb-2019,,,,,,CRC 3.7,20:26:24 24-Feb-2019,Status,83,155,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,08:10:44 26-Feb-2019,,,3,-19.9428,148.2508,CRC 6.9,08:10:44 26-Feb-2019,Status,22,75,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,20:11:07 27-Feb-2019,,,,,,CRC 6.0,20:11:07 27-Feb-2019,Status,6,10,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,15:05:57 03-Mar-2019,,,,,,CRC 1.6,,,177,123,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,18:33:04 10-Mar-2019,,,,,,CRC 8.14,,,104,132,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,08:45:26 25-Mar-2019,,,,,,CRC 3.8,08:45:26 25-Mar-2019,Status,3,3,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,11:04:47 08-Apr-2019,,,,,,CRC 4.13,11:04:47 08-Apr-2019,Status,68,15,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,19:10:38 10-Apr-2019,,,,,,CRC 10.15,19:10:38 10-Apr-2019,Status,74,48,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,07:31:23 12-Apr-2019,,,B,-19.8786,148.1188,CRC 7.15,07:31:23 12-Apr-2019,Status,71,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,21:59:21 12-Apr-2019,,,B,-19.8856,147.8758,CRC 1.7,21:59:21 12-Apr-2019,Status,81,82,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,23:45:58 23-Apr-2019,,,,,,CRC 14.12,23:45:58 23-Apr-2019,Status,14,14,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,17:29:46 27-Apr-2019,,,,,,,,,96,130,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,20:16:32 05-May-2019,,,,,,CRC 6.5,20:16:32 05-May-2019,Status,86,227,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,12:28:48 08-May-2019,,,B,-19.6201,148.8812,CRC 6.8,12:28:48 08-May-2019,Status,22,64,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,09:55:03 09-May-2019,,,B,-19.4479,148.7939,CRC 11.4,09:55:03 09-May-2019,Status,11,2,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,08:16:56 13-May-2019,,,B,-19.5736,148.5796,CRC 6.0,08:16:56 13-May-2019,Status,22,75,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,07:20:54 22-May-2019,,,,,,CRC 0.8,07:20:54 22-May-2019,Status,64,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,06:42:02 29-May-2019,,,3,-19.8810,148.0435,CRC 6.15,06:42:02 29-May-2019,Status,22,41,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,22:48:13 26-Jun-2019,,,,,,CRC 8.7,,,8,187,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,23:08:39 26-Jun-2019,,,,,,CRC 8.10,23:08:39 26-Jun-2019,Status,88,202,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,08:08:45 01-Aug-2019,,,,,,CRC 10.1,08:08:45 01-Aug-2019,Status,10,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,21:24:28 07-Aug-2019,,,,,,CRC 3.8,,,99,124,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175019,175019,UT,08:43:57 17-Aug-2019,,,,,,CRC 3.8,08:43:57 17-Aug-2019,Status,67,229,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
