Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,146704,7,SR, ,1,27-Feb-2015,19:48:25,,,,401650000,-131,,0,27-Feb-2015,19:48:25,,,,,,,,,,2,146,214,49,81,62,212,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,MB, ,2,27-Feb-2015,23:43:02,,,,401650000,-131,,0,27-Feb-2015,23:43:02,,,,,,,,,,2,139,215,50,76,74,205,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,MA, ,3,28-Feb-2015,00:32:05,,,,401650000,-126,,0,28-Feb-2015,00:32:05,,,,,,,,,,2,179,214,59,89,78,213,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,NK, ,4,01-Mar-2015,06:37:35,,,,401650000,-130,,0,01-Mar-2015,06:37:35,,,,,,,,,,2,149,215,51,80,62,208,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,MA, ,5,01-Mar-2015,22:11:39,,,,401650000,-132,,0,01-Mar-2015,22:11:39,,,,,,,,,,3,130,215,50,77,62,209,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,MA, ,6,01-Mar-2015,23:47:53,,,,401650000,-132,,0,01-Mar-2015,23:47:53,,,,,,,,,,3,147,214,54,83,54,210,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,SR, ,7,02-Mar-2015,19:59:59,,,,401650000,-136,,0,02-Mar-2015,19:54:45,,,314,,,,,,,3,173,211,60,89,66,207,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,SR, ,7,02-Mar-2015,19:59:59,,,,401650000,-136,,0,02-Mar-2015,19:59:59,,,314,,,,,,,3,113,215,50,71,54,211,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,MA, ,8,02-Mar-2015,23:37:59,,,,401650000,-125,,0,02-Mar-2015,23:37:59,,,,,,,,,,3,169,212,62,83,62,211,,,,,,,,,,,,,,,,,,,,,,,,,
5171,146704,7,NN,A,9,03-Mar-2015,06:38:25,-16.5462,145.7190,,401677616,-127,,0,03-Mar-2015,06:35:34,-12.7104,162.0140,282,235,1477,37,77,,,3,96,215,47,77,94,23,,,,,,,,,,,,,,,,,,,,,,,,,
