DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
227991,227991,UT,Strong,15-Feb-2022,09:10:08,15-Feb-2022,09:09:17
227991,227991,UT,Strong,20-Jul-2022,00:03:40,19-Jul-2022,23:57:59
