Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,178946,3,NP, ,2,07-Sep-2019,09:00:01,,,,401650000,-137,,0,07-Sep-2019,09:00:01,,,,,,,,,,112,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,0,07-Sep-2019,09:13:41,-20.2569,148.7585,681,2260,73680,69,77,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,0,07-Sep-2019,09:15:06,-20.2569,148.7585,681,2260,73680,69,77,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,0,07-Sep-2019,09:16:30,-20.2569,148.7585,681,2260,73680,69,77,,,69,223,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,0,07-Sep-2019,09:17:55,-20.2569,148.7585,681,2260,73680,69,77,,,86,243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,0,07-Sep-2019,09:20:43,-20.2569,148.7585,681,2260,73680,69,77,,,96,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,1,07-Sep-2019,09:22:08,-20.2569,148.7585,681,2260,73680,69,77,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,1,07-Sep-2019,09:23:33,-20.2569,148.7585,681,2260,73680,69,77,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,NK,0,3,07-Sep-2019,09:19:19,-20.2569,148.7585,,401650000,-115,58,0,07-Sep-2019,09:25:02,-20.2569,148.7585,681,2260,73680,69,77,,,73,211,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,178946,3,MA,B,4,07-Sep-2019,09:41:22,-20.2664,148.7190,,401677464,-125,6,0,07-Sep-2019,09:40:39,-20.2664,148.7190,88,642,773,532,114,,,86,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
