DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209124,209124,UT,Weak,21-Feb-2021,17:40:25,21-Feb-2021,17:38:31
209124,209124,UT,Strong,03-Mar-2021,08:37:38,03-Mar-2021,08:35:08
209124,209124,UT,Strong,16-Mar-2021,11:19:34,16-Mar-2021,11:16:15
