DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
228004,228004,UT,Strong,15-Feb-2022,08:03:01,15-Feb-2022,08:01:55
228004,228004,UT,Strong,25-Oct-2022,06:10:44,25-Oct-2022,05:59:18
