Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5675,228004,3,NK,3,1,15-Feb-2022,08:01:52,-29.0396,167.9462,,401677649,-128,58,0,15-Feb-2022,07:58:51,-29.0396,167.9462,451,122,188,78,76,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NK,3,1,15-Feb-2022,08:01:52,-29.0396,167.9462,,401677649,-128,58,0,15-Feb-2022,08:00:21,-29.0396,167.9462,451,122,188,78,76,,,79,205,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,23,NK,3,1,15-Feb-2022,08:01:52,-29.0396,167.9462,,401677649,-128,58,0,15-Feb-2022,08:01:55,-29.0396,167.9462,451,122,188,78,76,,,64,240,165,245,104,201,216,158,103,160,48,78,84,3,129,12,1,255,1,204,176,0,0,,,,,,,,,
5675,228004,3,NK,3,1,15-Feb-2022,08:01:52,-29.0396,167.9462,,401677649,-128,58,0,15-Feb-2022,08:03:25,-29.0396,167.9462,451,122,188,78,76,,,92,193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NK,3,1,15-Feb-2022,08:01:52,-29.0396,167.9462,,401677649,-128,58,0,15-Feb-2022,08:04:52,-29.0396,167.9462,451,122,188,78,76,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NK,3,1,15-Feb-2022,08:01:52,-29.0396,167.9462,,401677649,-128,58,1,15-Feb-2022,08:06:22,-29.0396,167.9462,451,122,188,78,76,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NP,2,2,15-Feb-2022,08:49:45,-29.0397,167.9422,,401677655,-124,50,0,15-Feb-2022,08:46:44,-29.0397,167.9422,364,286,1163,70,81,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NP,2,2,15-Feb-2022,08:49:45,-29.0397,167.9422,,401677655,-124,50,0,15-Feb-2022,08:48:14,-29.0397,167.9422,364,286,1163,70,81,,,71,213,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NP,2,2,15-Feb-2022,08:49:45,-29.0397,167.9422,,401677655,-124,50,0,15-Feb-2022,08:49:45,-29.0397,167.9422,364,286,1163,70,81,,,89,224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NP,2,2,15-Feb-2022,08:49:45,-29.0397,167.9422,,401677655,-124,50,0,15-Feb-2022,08:51:15,-29.0397,167.9422,364,286,1163,70,81,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NP,2,2,15-Feb-2022,08:49:45,-29.0397,167.9422,,401677655,-124,50,0,15-Feb-2022,08:52:48,-29.0397,167.9422,364,286,1163,70,81,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,B,3,15-Feb-2022,09:09:11,-29.0444,167.9532,,401677653,-133,6,0,15-Feb-2022,09:07:42,-29.0444,167.9532,179,762,1848,314,32,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,B,3,15-Feb-2022,09:09:11,-29.0444,167.9532,,401677653,-133,6,0,15-Feb-2022,09:10:41,-29.0444,167.9532,179,762,1848,314,32,,,67,193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,3,4,15-Feb-2022,10:49:22,-29.0411,167.9403,,401677657,-119,58,0,15-Feb-2022,10:46:21,-29.0411,167.9403,363,233,987,55,81,,,95,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,3,4,15-Feb-2022,10:49:22,-29.0411,167.9403,,401677657,-119,58,0,15-Feb-2022,10:47:51,-29.0411,167.9403,363,233,987,55,81,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,3,4,15-Feb-2022,10:49:22,-29.0411,167.9403,,401677657,-119,58,0,15-Feb-2022,10:49:23,-29.0411,167.9403,363,233,987,55,81,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,3,4,15-Feb-2022,10:49:22,-29.0411,167.9403,,401677657,-119,58,0,15-Feb-2022,10:50:53,-29.0411,167.9403,363,233,987,55,81,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,3,4,15-Feb-2022,10:49:22,-29.0411,167.9403,,401677657,-119,58,0,15-Feb-2022,10:52:24,-29.0411,167.9403,363,233,987,55,81,,,73,195,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,5,15-Feb-2022,10:50:52,-29.0392,167.9499,,401677657,-128,56,0,15-Feb-2022,10:46:21,-29.0392,167.9499,541,182,367,90,78,,,95,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,5,15-Feb-2022,10:50:52,-29.0392,167.9499,,401677657,-128,56,0,15-Feb-2022,10:49:23,-29.0392,167.9499,541,182,367,90,78,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,5,15-Feb-2022,10:50:52,-29.0392,167.9499,,401677657,-128,56,0,15-Feb-2022,10:50:53,-29.0392,167.9499,541,182,367,90,78,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,5,15-Feb-2022,10:50:52,-29.0392,167.9499,,401677657,-128,56,0,15-Feb-2022,10:52:24,-29.0392,167.9499,541,182,367,90,78,,,73,195,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,5,15-Feb-2022,10:50:52,-29.0392,167.9499,,401677657,-128,56,0,15-Feb-2022,10:53:54,-29.0392,167.9499,541,182,367,90,78,,,86,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,5,15-Feb-2022,10:50:52,-29.0392,167.9499,,401677657,-128,56,1,15-Feb-2022,10:55:22,-29.0392,167.9499,541,182,367,90,78,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NK, ,6,07-Mar-2022,19:12:04,,,,401650000,-128,,0,07-Mar-2022,19:12:04,,,,,,,,,,14,77,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,31,SR, ,7,10-Mar-2022,06:55:43,,,,401650000,-133,,0,10-Mar-2022,06:55:43,,,,,,,,,,42,141,0,238,238,238,238,238,238,238,238,238,14,238,238,149,140,224,14,238,238,238,238,238,238,238,238,238,238,238,180,
5675,228004,31,NN,B,8,14-Mar-2022,21:51:39,-30.4516,167.0738,,401677657,-127,,0,14-Mar-2022,21:48:16,-30.4516,167.0738,408,2840,47070,171,72,,,42,141,0,238,238,238,238,238,174,238,238,238,46,254,238,144,172,63,226,34,81,221,221,221,221,221,221,221,221,221,104,
5675,228004,31,NN,B,8,14-Mar-2022,21:51:39,-30.4516,167.0738,,401677657,-127,,0,14-Mar-2022,21:55:04,-30.4516,167.0738,408,2840,47070,171,72,,,42,141,64,238,238,238,14,238,238,238,238,238,238,238,238,131,141,32,238,238,238,238,238,238,238,238,238,238,238,238,165,
5675,228004,31,MB,A,9,14-Mar-2022,21:56:12,-30.3340,166.7316,,401677632,-126,,0,14-Mar-2022,21:55:04,-30.3340,166.7316,124,8605,129719,570,96,,,42,141,64,238,238,238,14,238,238,238,238,238,238,238,238,131,141,32,238,238,238,238,238,238,238,238,238,238,238,238,165,
5675,228004,3,MB,A,9,14-Mar-2022,21:56:12,-30.3340,166.7316,,401677632,-126,,0,14-Mar-2022,21:56:26,-30.3340,166.7316,124,8605,129719,570,96,,,94,149,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MB,A,9,14-Mar-2022,21:56:12,-30.3340,166.7316,,401677632,-126,,0,14-Mar-2022,21:57:08,-30.3340,166.7316,124,8605,129719,570,96,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,31,SR, ,10,15-Mar-2022,05:55:21,,,,401650000,,,0,15-Mar-2022,05:55:21,,,,,,,,,,42,141,192,238,238,238,238,238,238,238,238,238,238,224,238,135,141,160,238,238,238,238,14,238,238,238,238,238,238,238,89,
5675,228004,31,MC, ,11,16-Mar-2022,10:55:01,,,,401650000,-129,,0,16-Mar-2022,10:55:01,,,,,,,,,,42,141,128,238,238,238,238,238,238,238,238,238,238,238,99,204,46,87,181,19,101,42,5,14,114,244,121,31,41,99,240,
5675,228004,23,NK, ,12,16-Mar-2022,18:45:27,,,,401650000,-133,,0,16-Mar-2022,18:45:27,,,,,,,,,,83,240,165,245,104,201,216,206,8,74,251,148,152,5,57,14,19,224,29,208,80,255,128,,,,,,,,,
5675,228004,31,SR, ,13,16-Mar-2022,19:19:32,,,,401650000,-128,,0,16-Mar-2022,19:19:32,,,,,,,,,,42,141,64,238,238,238,14,238,238,238,238,238,238,238,238,131,141,32,238,238,238,238,238,238,238,206,238,102,197,50,59,
5675,228004,3,NP,B,14,16-Mar-2022,19:27:56,-30.0253,167.7332,,401677702,-127,,0,16-Mar-2022,19:27:28,-30.0253,167.7332,58,463357,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NP,B,14,16-Mar-2022,19:27:56,-30.0253,167.7332,,401677702,-127,,0,16-Mar-2022,19:28:26,-30.0253,167.7332,58,463357,,,,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,31,NP, ,15,20-Mar-2022,18:47:56,,,,401650000,-134,,0,20-Mar-2022,18:47:56,,,,,,,,,,42,142,0,238,238,238,238,238,238,238,238,224,224,238,238,155,141,224,238,238,224,238,238,238,239,238,207,250,186,87,147,
5675,228004,23,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:42:09,-29.9959,168.1052,276,288,5443,15,76,,,72,80,165,245,104,201,216,206,10,170,201,209,20,5,157,18,11,161,29,210,144,255,128,,,,,,,,,
5675,228004,31,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:42:38,-29.9959,168.1052,276,288,5443,15,76,,,42,142,128,238,238,238,238,238,238,238,238,238,224,238,238,174,142,96,238,238,238,14,238,238,238,238,238,14,238,238,155,
5675,228004,31,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:43:09,-29.9959,168.1052,276,288,5443,15,76,,,42,142,64,238,238,238,14,238,224,238,224,238,238,238,238,223,142,32,238,238,238,238,238,238,238,238,238,14,238,14,237,
5675,228004,3,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:43:24,-29.9959,168.1052,276,288,5443,15,76,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:43:47,-29.9959,168.1052,276,288,5443,15,76,,,77,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:44:21,-29.9959,168.1052,276,288,5443,15,76,,,83,211,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:45:43,-29.9959,168.1052,276,288,5443,15,76,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,MC,2,16,21-Mar-2022,10:43:59,-29.9959,168.1052,,401677675,-121,50,0,21-Mar-2022,10:46:45,-29.9959,168.1052,276,288,5443,15,76,,,72,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,23,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:42:09,-29.9936,168.1178,276,174,763,39,71,,,72,80,165,245,104,201,216,206,10,170,201,209,20,5,157,18,11,161,29,210,144,255,128,,,,,,,,,
5675,228004,31,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:42:38,-29.9936,168.1178,276,174,763,39,71,,,42,142,128,238,238,238,238,238,238,238,238,238,224,238,238,174,142,96,238,238,238,14,238,238,238,238,238,14,238,238,155,
5675,228004,31,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:43:09,-29.9936,168.1178,276,174,763,39,71,,,42,142,64,238,238,238,14,238,224,238,224,238,238,238,238,223,142,32,238,238,238,238,238,238,238,238,238,14,238,14,237,
5675,228004,3,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:43:24,-29.9936,168.1178,276,174,763,39,71,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:43:47,-29.9936,168.1178,276,174,763,39,71,,,77,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:44:21,-29.9936,168.1178,276,174,763,39,71,,,83,211,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:45:02,-29.9936,168.1178,276,174,763,39,71,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,228004,3,NN,3,17,21-Mar-2022,10:44:06,-29.9936,168.1178,,401677674,-124,56,0,21-Mar-2022,10:45:43,-29.9936,168.1178,276,174,763,39,71,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
