DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
178947,178947,UT,DS,11,2,0,,,09:16:25 07-Sep-2019,NK,0,-20.2121,148.9642,-20.2818,148.6507,60,,401677526,-116
178947,178947,UT,DS,2,0,0,170,170,09:41:54 07-Sep-2019,MA,B,-20.2677,148.7133,-20.2677,148.7133,6,,401677524,-131
178947,178947,UT,DS,5,0,1,84,81,10:24:14 07-Sep-2019,MC,2,-20.2666,148.7087,-20.2666,148.7087,58,,401677522,-121
178947,178947,UT,DS,8,1,0,,,10:52:42 07-Sep-2019,MB,2,-20.2651,148.7125,-20.2651,148.7125,56,,401677525,-125
178947,178947,UT,DS,3,0,0,128,87,10:57:25 07-Sep-2019,NK,A,-20.2663,148.7105,-20.2663,148.7105,6,,401677525,-128
178947,178947,UT,DS,10,4,0,,,10:59:05 07-Sep-2019,NN,3,-20.2654,148.7133,-20.2654,148.7133,56,,401677525,-118
178947,178947,UT,DS,7,1,0,,,11:23:22 07-Sep-2019,MA,1,-20.2673,148.7012,-20.2673,148.7012,56,,401677524,-111
178947,178947,UT,DS,7,1,0,,,12:06:59 07-Sep-2019,MC,3,-20.2666,148.7081,-20.2666,148.7081,58,,401677522,-108
178947,178947,UT,DS,3,0,0,172,85,12:33:07 07-Sep-2019,MB,A,-20.2671,148.7107,-20.2671,148.7107,6,,401677520,-125
178947,178947,UT,DS,3,0,0,85,85,12:39:33 07-Sep-2019,NN,A,-20.2670,148.7104,-20.2670,148.7104,6,,401677522,-128
178947,178947,UT,DS,1,0,0,,,20:16:54 20-Sep-2019,SR,,,,,,,,401650000,-133
178947,178947,UT,DS,1,0,0,,,19:42:36 27-Sep-2019,NP,,,,,,,,401650000,-127
178947,178947,UT,DS,1,0,0,,,07:02:22 01-Oct-2019,SR,,,,,,,,401650000,-127
178947,178947,UT,DS,2,0,1,71,71,19:30:26 01-Oct-2019,SR,B,-21.1446,150.1073,-21.1446,150.1073,,,401677193,-130
178947,178947,UT,DS,1,0,0,,,20:50:01 04-Oct-2019,NK,,,,,,,,401650000,-125
178947,178947,UT,DS,1,0,0,,,06:34:03 07-Oct-2019,NP,,,,,,,,401650000,-133
178947,178947,UT,DS,1,0,0,,,08:56:55 07-Oct-2019,SR,,,,,,,,401650000,-130
178947,178947,UT,DS,1,0,1,,,19:44:40 10-Oct-2019,SR,,,,,,,,401650000,-126
178947,178947,UT,DS,2,0,0,70,70,21:15:36 11-Oct-2019,NK,B,-19.7332,149.7734,-19.7332,149.7734,,,401677517,-126
178947,178947,UT,DS,2,0,0,15,15,17:39:04 16-Oct-2019,NP,B,-19.3489,149.0476,-19.3489,149.0476,,,401677461,-139
178947,178947,UT,DS,1,0,0,,,23:24:01 17-Oct-2019,MB,,,,,,,,401650000,-132
178947,178947,UT,DS,1,0,0,,,06:03:01 18-Oct-2019,NP,,,,,,,,401650000,-137
178947,178947,UT,DS,1,0,0,,,12:51:54 21-Oct-2019,MA,,,,,,,,401650000,-126
178947,178947,UT,DS,1,0,1,,,19:37:57 23-Oct-2019,SR,,,,,,,,401650000,-131
178947,178947,UT,DS,1,0,1,,,19:37:57 23-Oct-2019,NP,,,,,,,,401650000,-132
178947,178947,UT,DS,1,0,0,,,22:54:07 23-Oct-2019,MB,,,,,,,,401650000,-133
178947,178947,UT,DS,1,0,0,,,21:34:54 02-Nov-2019,MA,,,,,,,,401650000,-131
178947,178947,UT,DS,1,0,0,,,21:33:18 07-Nov-2019,NK,,,,,,,,401650000,-127
178947,178947,UT,DS,1,0,0,,,21:33:18 07-Nov-2019,MA,,,,,,,,401650000,-131
178947,178947,UT,DS,2,0,0,33,33,20:15:52 10-Nov-2019,NK,B,-19.4766,149.5559,-19.4766,149.5559,,,401677488,-128
178947,178947,UT,DS,1,0,0,,,20:16:09 10-Nov-2019,SR,,,,,,,,401650000,-127
178947,178947,UT,DS,1,0,0,,,22:50:41 13-Nov-2019,MA,,,,,,,,401650000,-125
178947,178947,UT,DS,1,0,0,,,23:33:14 13-Nov-2019,MC,,,,,,,,401650000,-133
178947,178947,UT,DS,1,0,0,,,10:04:21 27-Nov-2019,MA,,,,,,,,401650000,-125
178947,178947,UT,DS,1,0,0,,,23:50:36 04-Dec-2019,MA,,,,,,,,401650000,-127
178947,178947,UT,DS,1,0,0,,,19:40:53 05-Dec-2019,NP,,,,,,,,401650000,-137
178947,178947,UT,DS,1,0,0,,,23:05:16 06-Dec-2019,NN,,,,,,,,401650000,-130
