DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
79982,79982,SPOT,19:31:43 16-Sep-2015,Argos,A,-16.4685,145.8162,,,,,,,,,,
79982,79982,SPOT,20:25:27 16-Sep-2015,Argos,3,-16.4703,145.7940,223,242,204,3,,,,,,
79982,79982,SPOT,20:27:36 16-Sep-2015,Argos,A,-16.4701,145.7927,,,,,,,,,,
79982,79982,SPOT,21:14:13 16-Sep-2015,Argos,A,-16.4619,145.7754,,,,,,,,,,
79982,79982,SPOT,07:16:16 17-Sep-2015,Argos,3,-16.4644,145.8226,189,334,107,57,,,,,,
79982,79982,SPOT,07:16:16 17-Sep-2015,Argos,3,-16.4644,145.8226,189,334,107,57,,,,,,
79982,79982,SPOT,07:17:55 17-Sep-2015,Argos,2,-16.4660,145.8213,288,552,150,82,,,,,,
79982,79982,SPOT,08:56:30 17-Sep-2015,Argos,2,-16.4445,145.8540,300,609,147,121,,,,,,
79982,79982,SPOT,08:57:28 17-Sep-2015,Argos,1,-16.4439,145.8430,973,5422,174,95,,,,,,
79982,79982,SPOT,15:02:31 24-Sep-2015,Argos,B,-16.4130,145.8892,,,,,,,,,,
79982,79982,SPOT,16:37:00 24-Sep-2015,Argos,B,-16.2157,145.7341,,,,,,,,,,
79982,79982,SPOT,07:00:31 27-Sep-2015,Argos,B,-16.4471,145.9244,,,,,,,,,,
79982,79982,SPOT,08:23:59 29-Sep-2015,Argos,B,-16.4499,145.8175,,,,,,,,,,
79982,79982,SPOT,19:25:10 29-Sep-2015,Argos,A,-16.4015,145.8299,,,,,,,,,,
79982,79982,SPOT,19:40:16 29-Sep-2015,Argos,A,-16.3968,145.7878,,,,,,,,,,
79982,79982,SPOT,20:03:50 29-Sep-2015,Argos,A,-16.4059,145.8150,,,,,,,,,,
79982,79982,SPOT,07:26:59 14-Oct-2015,Argos,B,-16.4165,145.7598,,,,,,,,,,
79982,79982,SPOT,07:44:53 14-Oct-2015,Argos,B,-16.4855,145.7545,,,,,,,,,,
79982,79982,SPOT,08:26:45 16-Oct-2015,Argos,3,-16.4582,145.8421,250,479,129,110,,,,,,
79982,79982,SPOT,19:44:33 27-Oct-2015,Argos,A,-16.6053,145.9921,,,,,,,,,,
79982,79982,SPOT,19:21:41 31-Oct-2015,Argos,A,-16.3411,145.7744,,,,,,,,,,
79982,79982,SPOT,19:43:56 02-Nov-2015,Argos,B,-16.3954,145.8810,,,,,,,,,,
